-77.5070968;-77.5070968;-76.5070968;4;-76.5140412;0.1170880;20;NULL;0.0000000;-0.0000000;4;NULL
27.9526714;26.9526714;27.9526714;5;26.9596159;0.0145387;20;NULL;1.1243543;0.0000253;4;NULL
75.6861291;74.6861291;75.6861291;5;74.6930735;0.0196788;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
0.7325355;-0.2674645;0.7325355;5;0.0033689;0.0000000;20;NULL;0.0000000;-0.0000000;6;NULL
59.5857230;59.5857230;60.5857230;4;60.5787786;-0.8530842;20;NULL;63.4383765;-0.9140075;4;NULL
-27.7411997;-27.7411997;-26.7411997;4;-26.7481442;0.0143093;20;NULL;0.0000000;-0.0000000;4;NULL
-57.6151335;-57.6151335;-56.6151335;4;-56.6220780;0.0641212;20;NULL;0.0000000;-0.0000000;4;NULL
36.2719077;35.2719077;36.2719077;5;35.2788522;0.0253594;20;NULL;25.4461775;0.0129509;4;NULL
-20.2522960;-20.2522960;-19.2522960;4;-19.2592405;0.0074184;20;NULL;0.0000000;-0.0000000;4;NULL
48.1294489;48.1294489;49.1294489;4;49.1225045;0.0179499;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
-5.0482639;-5.0482639;-4.0482639;4;-4.0552083;0.0003289;20;NULL;0.0000000;-0.0000000;4;NULL
-15.5824638;-15.5824638;-14.5824638;4;-14.5894082;0.0042570;20;NULL;0.0000000;-0.0000000;4;NULL
-65.2269656;-65.2269656;-64.2269656;4;-64.2339100;0.0825199;20;NULL;0.0000000;-0.0000000;4;NULL
-39.6173746;-39.6173746;-38.6173746;4;-38.6243191;0.0298368;20;NULL;0.0000000;-0.0000000;4;NULL
59.4559830;59.4559830;60.4559830;4;60.4490386;-0.8450266;20;NULL;63.5647167;-0.9111642;4;NULL
-36.6899110;-36.6899110;-35.6899110;4;-35.6968555;0.0254853;20;NULL;0.0000000;-0.0000000;4;NULL
74.4857640;73.4857640;74.4857640;5;73.4927085;-0.0471626;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
-70.1772047;-70.1772047;-69.1772047;4;-69.1841492;0.0957289;20;NULL;-0.0000000;-0.0000000;4;NULL
98.8136989;97.8136989;98.8136989;5;97.8206433;0.1913821;20;NULL;4.0375073;0.0003260;4;NULL
64.3806530;63.3806530;64.3806530;5;63.3875974;-0.9150174;20;NULL;62.7129369;-0.9211297;4;NULL
-74.9634471;-74.9634471;-73.9634471;4;-73.9703915;0.1094324;20;NULL;-0.0000000;-0.0000000;4;NULL
52.7500025;52.7500025;53.7500025;4;53.7430581;-0.2113002;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
-1.8821921;-1.8821921;-0.8821921;4;-0.8891365;0.0000158;20;NULL;0.0000000;-0.0000000;4;NULL
32.7211041;31.7211041;32.7211041;5;31.7280485;0.0201962;20;NULL;12.6696411;0.0032104;4;NULL
-74.8206733;-74.8206733;-73.8206733;4;-73.8276178;0.1090103;20;NULL;0.0000000;-0.0000000;4;NULL
-57.9581851;-57.9581851;-56.9581851;4;-56.9651295;0.0649005;20;NULL;-0.0000000;-0.0000000;4;NULL
-89.7567148;-89.7567148;-88.7567148;4;-88.7636593;0.1575797;20;NULL;0.0000000;-0.0000000;4;NULL
-92.7117497;-92.7117497;-91.7117497;4;-91.7186941;0.1682464;20;NULL;0.0000000;-0.0000000;4;NULL
-18.2537678;-18.2537678;-17.2537678;4;-17.2607123;0.0059586;20;NULL;0.0000000;-0.0000000;4;NULL
-8.4021689;-8.4021689;-7.4021689;4;-7.4091134;0.0010979;20;NULL;0.0000000;-0.0000000;4;NULL
-2.4862146;-2.4862146;-1.4862146;4;-1.4931591;0.0000446;20;NULL;0.0000000;-0.0000000;4;NULL
58.7949943;58.7949943;59.7949943;4;59.7880499;-0.7981229;20;NULL;64.5702764;-0.8722207;4;NULL
84.1749582;83.1749582;84.1749582;5;83.1819027;0.1455046;20;NULL;-94.8361450;0.1798779;4;NULL
61.5062051;61.5062051;62.5062051;4;62.4992606;-0.9202189;20;NULL;62.7600730;-0.9211462;4;NULL
41.1548503;40.1548503;41.1548503;5;40.1617948;0.0360186;20;NULL;28.9159643;0.0167324;4;NULL
-99.4363135;-99.4363135;-98.4363135;4;-98.4432579;0.1938215;20;NULL;0.0000000;-0.0000000;4;NULL
42.1407750;41.1407750;42.1407750;5;41.1477195;0.0389701;20;NULL;9.8702689;0.0019484;4;NULL
28.7921913;27.7921913;28.7921913;5;27.7991357;0.0154602;20;NULL;1.9327675;0.0000747;4;NULL
-8.7934351;-8.7934351;-7.7934351;4;-7.8003795;0.0012169;20;NULL;-0.0000000;-0.0000000;4;NULL
54.7834258;54.7834258;55.7834258;4;55.7764813;-0.4005342;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
14.7509333;13.7509333;14.7509333;5;13.7578778;0.0037856;20;NULL;0.0000013;0.0000000;4;NULL
75.3514830;74.3514830;75.3514830;5;74.3584275;0.0030414;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
61.6350980;61.6350980;62.6350980;4;62.6281536;-0.9209321;20;NULL;62.7546124;-0.9211477;4;NULL
-96.4452209;-96.4452209;-95.4452209;4;-95.4521653;0.1822223;20;NULL;0.0000000;-0.0000000;4;NULL
64.2491983;63.2491983;64.2491983;5;63.2561428;-0.9172763;20;NULL;62.7247355;-0.9211401;4;NULL
64.1681568;63.1681568;64.1681568;5;63.1751013;-0.9184123;20;NULL;62.7304862;-0.9211436;4;NULL
88.0148058;87.0148058;88.0148058;5;87.0217502;0.1536126;20;NULL;77.5611342;0.1091527;4;NULL
-17.4666970;-17.4666970;-16.4666970;4;-16.4736415;0.0054276;20;NULL;-0.0000000;-0.0000000;4;NULL
-15.3669767;-15.3669767;-14.3669767;4;-14.3739212;0.0041322;20;NULL;0.0000000;-0.0000000;4;NULL
16.1913355;15.1913355;16.1913355;5;15.1982800;0.0046198;20;NULL;0.0000164;0.0000000;4;NULL
-68.3884831;-68.3884831;-67.3884831;4;-67.3954275;0.0908429;20;NULL;0.0000000;-0.0000000;4;NULL
52.3462427;52.3462427;53.3462427;4;53.3392983;-0.1795823;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
-53.9687871;-53.9687871;-52.9687871;4;-52.9757315;0.0561286;20;NULL;0.0000000;-0.0000000;4;NULL
61.9469097;61.9469097;62.9469097;4;62.7455209;-0.9211482;20;NULL;62.7480899;-0.9211483;9;NULL
97.7043202;96.7043202;97.7043202;5;96.7112646;0.1870714;20;NULL;7.8434508;0.0012304;4;NULL
-33.5103435;-33.5103435;-32.5103435;4;-32.5172880;0.0211475;20;NULL;0.0000000;-0.0000000;4;NULL
-40.0336588;-40.0336588;-39.0336588;4;-39.0406033;0.0304834;20;NULL;-0.0000000;-0.0000000;4;NULL
-97.2921747;-97.2921747;-96.2921747;4;-96.2991191;0.1854704;20;NULL;-0.0000000;-0.0000000;4;NULL
-56.5524321;-56.5524321;-55.5524321;4;-55.5593766;0.0617369;20;NULL;0.0000000;-0.0000000;4;NULL
81.4729436;80.4729436;81.4729436;5;80.4798880;0.1381001;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
69.6935584;68.6935584;69.6935584;5;68.7005028;-0.4956740;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
91.0035147;90.0035147;91.0035147;5;90.0104591;0.1626023;20;NULL;66.7121133;-0.7072615;4;NULL
55.7795420;55.7795420;56.7795420;4;56.7725976;-0.5049269;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
97.4919254;96.4919254;97.4919254;5;96.4988698;0.1862523;20;NULL;8.8361132;0.0015615;4;NULL
-86.4809238;-86.4809238;-85.4809238;4;-85.4878682;0.1461635;20;NULL;-0.0000000;-0.0000000;4;NULL
58.7195163;58.7195163;59.7195163;4;59.7125719;-0.7921904;20;NULL;64.7385538;-0.8630007;4;NULL
18.9007122;17.9007122;18.9007122;5;17.9076567;0.0064137;20;NULL;0.0004450;0.0000000;4;NULL
46.5597451;46.5597451;47.5597451;4;47.5528006;0.0410722;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
39.0465768;38.0465768;39.0465768;5;38.0535212;0.0306594;20;NULL;30.4392897;0.0185586;4;NULL
35.9639581;34.9639581;35.9639581;5;34.9709026;0.0248581;20;NULL;24.5967387;0.0121003;4;NULL
-21.5359062;-21.5359062;-20.5359062;4;-20.5428506;0.0084402;20;NULL;0.0000000;-0.0000000;4;NULL
12.3114885;11.3114885;12.3114885;5;11.3184329;0.0025621;20;NULL;-0.0000002;-0.0000000;4;NULL
-58.3863886;-58.3863886;-57.3863886;4;-57.3933330;0.0658799;20;NULL;-0.0000000;-0.0000000;4;NULL
5.4742917;4.4742917;5.4742917;5;4.4812362;0.0004016;20;NULL;-0.0000000;-0.0000000;4;NULL
-19.1582964;-19.1582964;-18.1582964;4;-18.1652408;0.0065995;20;NULL;0.0000000;-0.0000000;4;NULL
-29.4475184;-29.4475184;-28.4475184;4;-28.4544628;0.0161931;20;NULL;-0.0000000;-0.0000000;4;NULL
18.5647757;17.5647757;18.5647757;5;17.5717201;0.0061753;20;NULL;0.0003076;0.0000000;4;NULL
-28.7309679;-28.7309679;-27.7309679;4;-27.7379123;0.0153878;20;NULL;-0.0000000;-0.0000000;4;NULL
92.9932744;91.9932744;92.9932744;5;92.0002189;0.1694776;20;NULL;49.9365392;-0.0027516;4;NULL
-69.1123165;-69.1123165;-68.1123165;4;-68.1192610;0.0928047;20;NULL;0.0000000;-0.0000000;4;NULL
-21.0183579;-21.0183579;-20.0183579;4;-20.0253023;0.0080203;20;NULL;0.0000000;-0.0000000;4;NULL
-22.5408190;-22.5408190;-21.5408190;4;-21.5477634;0.0092861;20;NULL;-0.0000000;-0.0000000;4;NULL
45.3909443;45.3909443;46.3909443;4;46.3839999;0.0479711;20;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
-22.2860385;-22.2860385;-21.2860385;4;-21.2929829;0.0090678;20;NULL;0.0000000;-0.0000000;4;NULL
85.4985683;53.4985683;77.4985683;13;62.7493423;-0.9211483;32;NULL;64.3314155;-0.8840206;6;NULL
-12.7764870;-4.7764870;19.2235130;12;-0.0024932;0.0000000;32;NULL;0.0000004;-0.0000000;6;NULL
72.5356374;56.5356374;68.5356374;11;62.7497889;-0.9211483;30;NULL;62.7549128;-0.9211476;12;NULL
24.0720026;-39.9279974;8.0720026;15;-0.0024985;0.0000000;36;NULL;0.0000000;-0.0000000;8;NULL
-76.0905638;-12.0905638;179.9094362;18;62.7476956;-0.9211483;42;NULL;-2.8320941;0.0001604;6;NULL
-5.6086397;-3.6086397;2.3913603;8;0.0011964;0.0000000;26;NULL;0.0000000;-0.0000000;9;NULL
-31.9560602;-15.9560602;32.0439398;14;0.0013678;0.0000000;36;NULL;-0.0130566;0.0000000;6;NULL
5.9683977;-2.0316023;3.9683977;9;0.0044633;0.0000000;26;NULL;0.0000000;-0.0000000;6;NULL
43.2201419;-20.7798581;27.2201419;15;0.0024036;0.0000000;36;NULL;-0.0010811;0.0000000;6;NULL
97.6758795;33.6758795;81.6758795;15;62.7455026;-0.9211482;36;NULL;64.1097520;-0.8935792;11;NULL
44.0986923;-19.9013077;28.0986923;15;0.0011313;0.0000000;36;NULL;-0.0018684;0.0000000;6;NULL
82.5154984;50.5154984;74.5154984;13;62.7476965;-0.9211483;32;NULL;62.7481166;-0.9211483;13;NULL
1.0997011;-0.9002989;1.0997011;5;0.0009886;0.0000000;22;NULL;0.0000000;-0.0000000;6;NULL
11.6537513;-4.3462487;7.6537513;11;-0.0031053;0.0000000;30;NULL;0.0000000;-0.0000000;6;NULL
0.6380042;-1.3619958;0.6380042;5;0.0028111;0.0000000;22;NULL;0.0000000;-0.0000000;8;NULL
-7.5051587;-3.5051587;8.4948413;10;-0.0035933;0.0000000;30;NULL;0.0000000;-0.0000000;6;NULL
9.3183924;-6.6816076;5.3183924;11;-0.0015826;0.0000000;30;NULL;0.0000000;-0.0000000;9;NULL
-10.4831196;-6.4831196;5.5168804;10;0.0015391;0.0000000;30;NULL;0.0000000;-0.0000000;9;NULL
70.8901973;54.8901973;66.8901973;11;62.7499344;-0.9211483;30;NULL;62.7623468;-0.9211453;12;NULL
20.8462969;-11.1537031;12.8462969;13;0.0010956;0.0000000;32;NULL;0.0000000;-0.0000000;6;NULL
-0.2911627;-1.2911627;0.7088373;3;-0.0036091;0.0000000;22;NULL;0.0000000;-0.0000000;8;NULL
95.9851210;31.9851210;79.9851210;15;62.7505312;-0.9211482;36;NULL;65.3467790;-0.8237762;11;NULL
-93.1365374;-61.1365374;34.8634626;16;0.0014126;0.0000000;38;NULL;-0.0005748;0.0000000;15;NULL
95.4004069;31.4004069;79.4004069;15;62.7476353;-0.9211483;36;NULL;62.3252635;-0.9184686;13;NULL
-27.3627078;-11.3627078;36.6372922;14;-0.0030626;0.0000000;36;NULL;0.0241567;0.0000000;6;NULL
35.9039388;-28.0960612;19.9039388;15;0.0014997;0.0000000;36;NULL;-0.0000009;0.0000000;9;NULL
-30.7533214;-14.7533214;33.2466786;14;-0.0021019;0.0000000;36;NULL;-0.0184430;0.0000000;6;NULL
71.1750273;55.1750273;67.1750273;11;62.7492289;-0.9211483;30;NULL;62.7635784;-0.9211447;12;NULL
-90.9880912;-58.9880912;37.0119088;16;0.0011286;0.0000000;38;NULL;-0.0033307;0.0000000;15;NULL
32.0238989;-31.9761011;16.0238989;15;0.0026128;0.0000000;36;NULL;-0.0000000;-0.0000000;9;NULL
49.9881946;57.9881946;81.9881946;12;62.7436126;-0.9211480;32;NULL;48.7262883;0.0256674;4;NULL
-73.4007937;-9.4007937;182.5992063;18;62.7507923;-0.9211482;42;NULL;-1.2103781;0.0000293;6;NULL
96.4721127;32.4721127;80.4721127;15;62.7479442;-0.9211483;36;NULL;65.2518953;-0.8304770;11;NULL
-80.9289651;-48.9289651;47.0710349;16;0.0006895;0.0000000;38;NULL;-0.0006078;0.0000000;12;NULL
-43.4653419;-27.4653419;20.5346581;14;0.0007335;0.0000000;36;NULL;-0.0000014;0.0000000;9;NULL
60.4222938;61.4222938;64.4222938;6;62.7512063;-0.9211482;24;NULL;62.7482324;-0.9211483;6;NULL
-84.4885941;-52.4885941;43.5114059;16;0.0018133;0.0000000;38;NULL;-0.0035622;0.0000000;24;NULL
25.4768676;-38.5231324;9.4768676;15;-0.0025116;0.0000000;36;NULL;0.0000000;-0.0000000;8;NULL
-98.3812176;-34.3812176;157.6187824;18;0.0028421;0.0000000;42;NULL;63.1722675;-0.9184485;15;NULL
36.0574119;-27.9425881;20.0574119;15;-0.0011247;0.0000000;36;NULL;-0.0000010;0.0000000;9;NULL
6.7866216;-9.2133784;2.7866216;11;-0.0011054;0.0000000;30;NULL;0.0000000;-0.0000000;8;NULL
-12.2666336;-4.2666336;19.7333664;12;-0.0034757;0.0000000;32;NULL;0.0000010;0.0000000;6;NULL
-60.0897567;3.9102433;195.9102433;18;62.7490610;-0.9211483;42;NULL;-0.0004894;0.0000000;4;NULL
-72.3997348;-8.3997348;183.6002652;18;62.7468612;-0.9211483;42;NULL;-0.8178952;0.0000134;6;NULL
-23.5334126;-15.5334126;8.4665874;12;-0.0040008;0.0000000;32;NULL;0.0000000;-0.0000000;9;NULL
52.4842570;56.4842570;68.4842570;10;62.7510071;-0.9211482;30;NULL;62.7554720;-0.9211475;12;NULL
-91.9057777;-59.9057777;36.0942223;16;0.0043264;0.0000000;38;NULL;-0.0016319;0.0000000;15;NULL
-49.4088052;-17.4088052;78.5911948;16;0.0002940;0.0000000;38;NULL;0.0103770;0.0000000;6;NULL
0.9541989;-1.0458011;0.9541989;5;0.0014092;0.0000000;22;NULL;0.0000000;-0.0000000;9;NULL
64.5209903;60.5209903;63.5209903;7;62.7491071;-0.9211483;24;NULL;62.7476171;-0.9211483;9;NULL
96.3446245;32.3446245;80.3446245;15;62.7481722;-0.9211483;36;NULL;65.2909499;-0.8277439;11;NULL
64.6910829;60.6910829;63.6910829;7;62.7520909;-0.9211481;24;NULL;62.7482733;-0.9211483;9;NULL
-39.6345384;-23.6345384;24.3654616;14;0.0000514;0.0000000;36;NULL;-0.0001442;0.0000000;6;NULL
-90.4111429;-58.4111429;37.5888571;16;-0.0007647;0.0000000;38;NULL;-0.0005052;0.0000000;18;NULL
-50.4304795;-18.4304795;77.5695205;16;-0.0040223;0.0000000;38;NULL;-0.7694453;0.0000118;6;NULL
8.8112204;-7.1887796;4.8112204;11;0.0022035;0.0000000;30;NULL;0.0000000;-0.0000000;9;NULL
77.5452266;45.5452266;69.5452266;13;62.7464650;-0.9211483;32;NULL;62.7439934;-0.9211480;14;NULL
-31.2320928;-15.2320928;32.7679072;14;0.0016101;0.0000000;36;NULL;-0.0164239;0.0000000;6;NULL
-93.3462864;-61.3462864;34.6537136;16;0.0021514;0.0000000;38;NULL;-0.0004766;0.0000000;15;NULL
-67.4255753;-3.4255753;188.5744247;18;62.7496699;-0.9211483;42;NULL;-0.0713322;0.0000001;6;NULL
75.4727829;43.4727829;67.4727829;13;62.7452287;-0.9211482;32;NULL;81.5164158;0.1418338;4;NULL
-57.9396262;6.0603738;198.0603738;18;62.7485128;-0.9211483;42;NULL;-0.0000815;0.0000000;4;NULL
-45.4493927;-29.4493927;18.5506073;14;0.0033789;0.0000000;36;NULL;-0.0000003;-0.0000000;9;NULL
-1.5116023;-0.5116023;2.4883977;6;-0.0023185;0.0000000;24;NULL;0.0000000;-0.0000000;6;NULL
-55.3160115;8.6839885;200.6839885;18;62.7457535;-0.9211482;42;NULL;-0.0000071;0.0000000;4;NULL
-1.9397007;-0.9397007;2.0602993;6;-0.0007087;0.0000000;24;NULL;0.0000000;-0.0000000;6;NULL
90.9886749;26.9886749;74.9886749;15;62.7492070;-0.9211483;36;NULL;62.7481819;-0.9211483;19;NULL
30.3937344;-33.6062656;14.3937344;15;-0.0027179;0.0000000;36;NULL;0.0000000;-0.0000000;9;NULL
51.5007272;55.5007272;67.5007272;10;62.7518230;-0.9211481;30;NULL;62.7635702;-0.9211447;12;NULL
-12.9508628;-4.9508628;19.0491372;12;-0.0003984;0.0000000;32;NULL;0.0000003;-0.0000000;6;NULL
10.5762417;-5.4237583;6.5762417;11;0.0014139;0.0000000;30;NULL;0.0000000;-0.0000000;6;NULL
-89.3694859;-57.3694859;38.6305141;16;-0.0027766;0.0000000;38;NULL;-0.0014739;0.0000000;18;NULL
-35.4978512;-19.4978512;28.5021488;14;0.0001533;0.0000000;36;NULL;-0.0023732;0.0000000;6;NULL
-19.0037233;-11.0037233;12.9962767;12;0.0024687;0.0000000;32;NULL;0.0000000;-0.0000000;6;NULL
81.6867230;49.6867230;73.6867230;13;62.7455465;-0.9211482;32;NULL;62.8506905;-0.9209905;12;NULL
61.8274486;61.8274486;63.8274486;4;62.7459036;-0.9211482;22;NULL;62.7475766;-0.9211483;6;NULL
-48.3408204;-16.3408204;79.6591796;16;-0.0017011;0.0000000;38;NULL;0.4724741;0.0000045;6;NULL
-74.0306950;-10.0306950;181.9693050;18;62.7506848;-0.9211482;42;NULL;-1.5193709;0.0000462;6;NULL
-1.3346299;-1.3346299;0.6653701;4;-0.0041578;0.0000000;22;NULL;0.0000000;-0.0000000;8;NULL
-24.2999142;-8.2999142;39.7000858;14;0.0016379;0.0000000;36;NULL;0.4521502;0.0000041;6;NULL
43.6939900;-20.3060100;27.6939900;15;0.0008636;0.0000000;36;NULL;-0.0014586;0.0000000;6;NULL
-42.4390031;-26.4390031;21.5609969;14;-0.0017526;0.0000000;36;NULL;-0.0000026;0.0000000;9;NULL
24.6871154;-39.3128846;8.6871154;15;0.0024148;0.0000000;36;NULL;0.0000000;-0.0000000;8;NULL
62.3747962;61.3747962;63.3747962;3;62.7481867;-0.9211483;22;NULL;62.7481144;-0.9211483;9;NULL
-37.4984041;-21.4984041;26.5015959;14;0.0004873;0.0000000;36;NULL;-0.0006733;0.0000000;6;NULL
-22.8578956;-14.8578956;9.1421044;12;0.0027855;0.0000000;32;NULL;0.0000000;-0.0000000;9;NULL
-31.2140497;-15.2140497;32.7859503;14;-0.0016328;0.0000000;36;NULL;-0.0165054;0.0000000;6;NULL
63.1538129;62.1538129;64.1538129;3;62.7460876;-0.9211482;22;NULL;62.7485525;-0.9211483;6;NULL
33.8570274;-30.1429726;17.8570274;15;-0.0019526;0.0000000;36;NULL;-0.0000001;-0.0000000;9;NULL
-24.1162327;-8.1162327;39.8837673;14;0.0008405;0.0000000;36;NULL;0.5020169;0.0000050;6;NULL
-8.3006199;-4.3006199;7.6993801;10;-0.0025610;0.0000000;30;NULL;0.0000000;-0.0000000;6;NULL
-39.2772057;-23.2772057;24.7227943;14;0.0026169;0.0000000;36;NULL;-0.0001892;0.0000000;6;NULL
82.1129972;50.1129972;74.1129972;13;62.7445762;-0.9211481;32;NULL;62.7820325;-0.9211311;12;NULL
-2.2764571;-1.2764571;1.7235429;6;-0.0032475;0.0000000;24;NULL;0.0000000;-0.0000000;6;NULL
51.1579793;55.1579793;67.1579793;10;62.7472091;-0.9211483;30;NULL;62.7635360;-0.9211448;12;NULL
-78.3876169;-46.3876169;49.6123831;16;-0.0013571;0.0000000;38;NULL;-0.0000025;0.0000000;8;NULL
-21.2820296;-13.2820296;10.7179704;12;-0.0002958;0.0000000;32;NULL;0.0000000;-0.0000000;9;NULL
74.0373531;58.0373531;70.0373531;11;62.7486868;-0.9211483;30;NULL;62.9630837;-0.9204547;6;NULL
-27.8278573;-11.8278573;36.1721427;14;0.0000806;0.0000000;36;NULL;0.0052734;0.0000000;6;NULL
83.4235832;51.4235832;75.4235832;13;62.7455646;-0.9211482;32;NULL;63.0557560;-0.9197277;6;NULL
8.7611006;-18.2388994;5.7611006;9;0.0025867;0.0000000;32;NULL;0.0000000;-0.0000000;8;NULL
-71.9712324;-44.9712324;171.0287676;12;-0.0029524;0.0000000;42;NULL;62.7483415;-0.9211483;16;NULL
-60.0254260;-33.0254260;182.9745740;12;0.0035722;0.0000000;42;NULL;19.1263697;0.0073164;6;NULL
89.7850173;8.7850173;80.7850173;11;62.7488397;-0.9211483;38;NULL;-13.1100272;0.0034375;4;NULL
98.0219910;17.0219910;89.0219910;11;62.7504763;-0.9211482;38;NULL;62.0535026;-0.9139379;13;NULL
-51.9848100;-42.9848100;29.0151900;10;0.0007555;0.0000000;38;NULL;-0.0017543;0.0000000;9;NULL
-96.6958831;-69.6958831;146.3041169;12;62.7517562;-0.9211481;42;NULL;-0.3117060;0.0000019;6;NULL
-22.2769655;4.7230345;220.7230345;12;62.7461353;-0.9211482;42;NULL;0.0000000;-0.0000000;4;NULL
55.9378735;58.9378735;82.9378735;8;62.7459230;-0.9211482;32;NULL;179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000;inf;3;NULL
-4.6723857;-3.6723857;4.3276143;6;-0.0006532;0.0000000;28;NULL;0.0000000;-0.0000000;6;NULL
8.0276012;-18.9723988;5.0276012;9;0.0028334;0.0000000;32;NULL;0.0000000;-0.0000000;8;NULL
-96.3098313;-69.3098313;146.6901687;12;62.7458619;-0.9211482;42;NULL;-0.3680718;0.0000027;6;NULL
80.0366397;53.0366397;77.0366397;9;62.7518100;-0.9211481;32;NULL;64.0947878;-0.8941752;6;NULL
-61.1009233;-34.1009233;181.8990767;12;-0.0016107;0.0000000;42;NULL;58.7036058;-0.7035395;8;NULL
