3,13998; -3,14579e-06; 
3,13998; -1,25456e-06; 
3,13998; 4,26708e-07; 
3,13998; 1,90972e-06; 
3,13998; 3,20632e-06; 
3,13998; 4,32836e-06; 
3,13998; 5,28764e-06; 
3,13998; 6,09582e-06; 
3,13998; 6,76435e-06; 
3,13998; 7,30439e-06; 
3,13998; 7,72678e-06; 
3,13998; 8,042e-06; 
3,13999; 8,26009e-06; 
3,13999; 8,39069e-06; 
3,13999; 8,44297e-06; 
3,13999; 8,4256e-06; 
3,13999; 8,34681e-06; 
3,13999; 8,21432e-06; 
3,13999; 8,03535e-06; 
3,13999; 7,81663e-06; 
3,13999; 7,56444e-06; 
3,13999; 7,28454e-06; 
3,13999; 6,98227e-06; 
3,13999; 6,66249e-06; 
3,13999; 6,32964e-06; 
3,14; 5,98775e-06; 
3,14; 5,64044e-06; 
3,14; 5,29095e-06; 
3,14; 4,94216e-06; 
3,14; 4,59662e-06; 
3,14; 4,25656e-06; 
3,14; 3,9239e-06; 
3,14; 3,60029e-06; 
3,14; 3,28711e-06; 
3,14; 2,98551e-06; 
3,14; 2,69642e-06; 
3,14; 2,42057e-06; 
3,14; 2,15849e-06; 
3,14; 1,91056e-06; 
3,14; 1,67701e-06; 
3,14; 1,45793e-06; 
3,14; 1,25328e-06; 
3,14; 1,06294e-06; 
3,14; 8,86673e-07; 
3,14; 7,24181e-07; 
3,14; 5,75087e-07; 
3,14; 4,38959e-07; 
3,14; 3,15318e-07; 
3,14; 2,03646e-07; 
3,14; 1,03396e-07; 
3,14; 1,39968e-08; 
3,14; -6,51364e-08; 
3,14; -1,34599e-07; 
3,14; -1,9499e-07; 
3,14; -2,46907e-07; 
3,14; -2,90942e-07; 
3,14; -3,27678e-07; 
3,14; -3,57685e-07; 
3,14; -3,81518e-07; 
3,14; -3,99713e-07; 
3,14; -4,12788e-07; 
3,14; -4,21238e-07; 
3,14; -4,25536e-07; 
3,14; -4,26132e-07; 
3,14; -4,2345e-07; 
3,14; -4,1789e-07; 
3,14; -4,09829e-07; 
3,14; -3,99618e-07; 
3,14; -3,87582e-07; 
3,14; -3,74024e-07; 
3,14; -3,59223e-07; 
3,14; -3,43434e-07; 
3,14; -3,26891e-07; 
3,14; -3,09806e-07; 
3,14; -2,9237e-07; 
3,14; -2,74755e-07; 
3,14; -2,57115e-07; 
3,14; -2,39586e-07; 
3,14; -2,22286e-07; 
3,14; -2,0532e-07; 
3,14; -1,88775e-07; 
3,14; -1,72729e-07; 
3,14; -1,57244e-07; 
3,14; -1,42371e-07; 
3,14; -1,28151e-07; 
3,14; -1,14616e-07; 
3,14; -1,01789e-07; 
3,14; -8,96827e-08; 
3,14; -7,83059e-08; 
3,14; -6,76593e-08; 
3,14; -5,77384e-08; 
3,14; -4,85336e-08; 
3,14; -4,00313e-08; 
3,14; -3,22138e-08; 
3,14; -2,50607e-08; 
3,14; -1,85488e-08; 
3,14; -1,26526e-08; 
3,14; -7,34514e-09; 
3,14; -2,5981e-09; 
3,14; 1,6178e-09; 
3,14; 5,33244e-09; 
3,14; 8,576e-09; 
3,14; 1,13787e-08; 
3,14; 1,37706e-08; 
3,14; 1,57813e-08; 
3,14; 1,744e-08; 
3,14; 1,87749e-08; 
3,14; 1,98136e-08; 
3,14; 2,05826e-08; 
3,14; 2,11074e-08; 
3,14; 2,14124e-08; 
3,14; 2,15208e-08; 
3,14; 2,14546e-08; 
3,14; 2,12345e-08; 
3,14; 2,08801e-08; 
3,14; 2,04096e-08; 
3,14; 1,98399e-08; 
3,14; 1,9187e-08; 
3,14; 1,84654e-08; 
3,14; 1,76884e-08; 
3,14; 1,68684e-08; 
3,14; 1,60165e-08; 
3,14; 1,51429e-08; 
3,14; 1,42565e-08; 
3,14; 1,33657e-08; 
3,14; 1,24776e-08; 
3,14; 1,15985e-08; 
3,14; 1,07341e-08; 
3,14; 9,88915e-09; 
3,14; 9,06776e-09; 
3,14; 8,27339e-09; 
3,14; 7,50887e-09; 
3,14; 6,77651e-09; 
3,14; 6,07809e-09; 
3,14; 5,41492e-09; 
3,14; 4,78791e-09; 
3,14; 4,1976e-09; 
3,14; 3,64416e-09; 
3,14; 3,12748e-09; 
3,14; 2,6472e-09; 
3,14; 2,2027e-09; 
3,14; 1,79318e-09; 
3,14; 1,41766e-09; 
3,14; 1,07504e-09; 
3,14; 7,64069e-10; 
3,14; 4,8342e-10; 
3,14; 2,31689e-10; 
3,14; 7,41666e-12; 
3,14; -1,90894e-10; 
3,14; -3,64762e-10; 
3,14; -5,15713e-10; 
3,14; -6,4527e-10; 
3,14; -7,54938e-10; 
3,14; -8,462e-10; 
3,14; -9,20503e-10; 
3,14; -9,79255e-10; 
3,14; -1,02382e-09; 
3,14; -1,0555e-09; 
3,14; -1,07557e-09; 
3,14; -1,0852e-09; 
3,14; -1,08555e-09; 
3,14; -1,07768e-09; 
3,14; -1,06261e-09; 
3,14; -1,04129e-09; 
3,14; -1,0146e-09; 
3,14; -9,83372e-10; 
3,14; -9,4836e-10; 
3,14; -9,10268e-10; 
3,14; -8,69742e-10; 
3,14; -8,27368e-10; 
3,14; -7,83681e-10; 
3,14; -7,39161e-10; 
3,14; -6,9424e-10; 
3,14; -6,49303e-10; 
3,14; -6,04691e-10; 
3,14; -5,607e-10; 
3,14; -5,17592e-10; 
3,14; -4,75587e-10; 
3,14; -4,34874e-10; 
3,14; -3,9561e-10; 
3,14; -3,57922e-10; 
3,14; -3,21911e-10; 
3,14; -2,87654e-10; 
3,14; -2,55205e-10; 
3,14; -2,24599e-10; 
3,14; -1,95853e-10; 
3,14; -1,68967e-10; 
3,14; -1,43927e-10; 
3,14; -1,20709e-10; 
3,14; -9,9275e-11; 
3,14; -7,95803e-11; 
3,14; -6,15711e-11; 
3,14; -4,51876e-11; 
3,14; -3,03645e-11; 
3,14; -1,70324e-11; 
3,14; -5,11862e-12; 
3,14; 5,45155e-12; 
3,14; 1,47545e-11; 
3,14; 2,2867e-11; 
3,14; 2,98663e-11; 
3,14; 3,58288e-11; 
3,14; 4,08298e-11; 
3,14; 4,49432e-11; 
3,14; 4,82411e-11; 
3,14; 5,07931e-11; 
3,14; 5,26667e-11; 
3,14; 5,39263e-11; 
3,14; 5,46337e-11; 
3,14; 5,48478e-11; 
3,14; 5,4624e-11; 
3,14; 5,40149e-11; 
3,14; 5,30698e-11; 
3,14; 5,18347e-11; 
3,14; 5,03526e-11; 
3,14; 4,86633e-11; 
3,14; 4,68036e-11; 
3,14; 4,48072e-11; 
3,14; 4,2705e-11; 
3,14; 4,05252e-11; 
3,14; 3,82931e-11; 
3,14; 3,60316e-11; 
3,14; 3,37612e-11; 
3,14; 3,14999e-11; 
3,14; 2,92638e-11; 
3,14; 2,70668e-11; 
3,14; 2,49209e-11; 
3,14; 2,28362e-11; 
3,14; 2,08215e-11; 
3,14; 1,88837e-11; 
3,14; 1,70285e-11; 
3,14; 1,52603e-11; 
3,14; 1,35824e-11; 
3,14; 1,19968e-11; 
3,14; 1,05048e-11; 
3,14; 9,10683e-12; 
3,14; 7,80246e-12; 
3,14; 6,59065e-12; 
3,14; 5,46981e-12; 
3,14; 4,4378e-12; 
3,14; 3,49209e-12; 
3,14; 2,62982e-12; 
3,14; 1,84777e-12; 
3,14; 1,14252e-12; 
3,14; 5,10479e-13; 
3,14; -5,20813e-14; 
3,14; -5,48971e-13; 
3,14; -9,84082e-13; 
3,14; -1,3613e-12; 
3,14; -1,68451e-12; 
3,14; -1,95755e-12; 
3,14; -2,18417e-12; 
3,14; -2,36807e-12; 
3,14; -2,5128e-12; 
3,14; -2,62183e-12; 
3,14; -2,69847e-12; 
3,14; -2,74588e-12; 
3,14; -2,76713e-12; 
3,14; -2,76508e-12; 
3,14; -2,74247e-12; 
3,14; -2,70184e-12; 
3,14; -2,6456e-12; 
3,14; -2,57597e-12; 
3,14; -2,49503e-12; 
3,14; -2,40469e-12; 
3,14; -2,30673e-12; 
3,14; -2,20274e-12; 
3,14; -2,09422e-12; 
3,14; -1,98252e-12; 
3,14; -1,86885e-12; 
3,14; -1,7543e-12; 
3,14; -1,63981e-12; 
3,14; -1,52627e-12; 
3,14; -1,41443e-12; 
3,14; -1,30491e-12; 
3,14; -1,19827e-12; 
3,14; -1,09497e-12; 
3,14; -9,95418e-13; 
3,14; -8,99926e-13; 
3,14; -8,08756e-13; 
3,14; -7,22079e-13; 
3,14; -6,40027e-13; 
3,14; -5,62682e-13; 
3,14; -4,90087e-13; 
3,14; -4,2224e-13; 
3,14; -3,59061e-13; 
3,14; -3,00518e-13; 
3,14; -2,46495e-13; 
3,14; -1,9687e-13; 
3,14; -1,51527e-13; 
3,14; -1,103e-13; 
3,14; -7,30432e-14; 
3,14; -3,95428e-14; 
3,14; -9,61333e-15; 
3,14; 1,68919e-14; 
3,14; 4,02034e-14; 
3,14; 6,05134e-14; 
3,14; 7,80249e-14; 
3,14; 9,29072e-14; 
3,14; 1,05387e-13; 
3,14; 1,15621e-13; 
3,14; 1,23797e-13; 
3,14; 1,30098e-13; 
3,14; 1,34669e-13; 
3,14; 1,37701e-13; 
3,14; 1,39321e-13; 
3,14; 1,39716e-13; 
3,14; 1,39028e-13; 
3,14; 1,37383e-13; 
3,14; 1,34913e-13; 
3,14; 1,31699e-13; 
3,14; 1,27859e-13; 
3,14; 1,23523e-13; 
3,14; 1,18759e-13; 
3,14; 1,13673e-13; 
3,14; 1,08312e-13; 
3,14; 1,02765e-13; 
3,14; 9,7082e-14; 
3,14; 9,13054e-14; 
3,14; 8,55245e-14; 
3,14; 7,97621e-14; 
3,14; 7,40555e-14; 
3,14; 6,84703e-14; 
3,14; 6,30147e-14; 
3,14; 5,77073e-14; 
3,14; 5,25812e-14; 
3,14; 4,76542e-14; 
3,14; 4,2959e-14; 
3,14; 3,84798e-14; 
3,14; 3,42473e-14; 
3,14; 3,0244e-14; 
3,14; 2,64992e-14; 
3,14; 2,2988e-14; 
3,14; 1,97005e-14; 
3,14; 1,66441e-14; 
3,14; 1,38144e-14; 
3,14; 1,12237e-14; 
3,14; 8,85024e-15; 
3,14; 6,68522e-15; 
3,14; 4,71037e-15; 
3,14; 2,94229e-15; 
3,14; 1,36295e-15; 
3,14; -3,31706e-17; 
3,14; -1,26733e-15; 
3,14; -2,35832e-15; 
3,14; -3,31681e-15; 
3,14; -4,13065e-15; 
3,14; -4,8055e-15; 
3,14; -5,35743e-15; 
3,14; -5,81187e-15; 
3,14; -6,18013e-15; 
3,14; -6,47221e-15; 
3,14; -6,69695e-15; 
3,14; -6,85623e-15; 
3,14; -6,93011e-15; 
3,14; -6,9285e-15; 
3,14; -6,86016e-15; 
3,14; -6,73283e-15; 
3,14; -6,55928e-15; 
3,14; -6,3724e-15; 
3,14; -6,17374e-15; 
3,14; -5,96467e-15; 
3,14; -5,74639e-15; 
3,14; -5,51998e-15; 
3,14; -5,28637e-15; 
3,14; -5,0464e-15; 
3,14; -4,80081e-15; 
3,14; -4,55025e-15; 
3,14; -4,30643e-15; 
3,14; -4,06859e-15; 
3,14; -3,82489e-15; 
3,14; -3,576e-15; 
3,14; -3,32253e-15; 
3,14; -3,065e-15; 
3,14; -2,80389e-15; 
3,14; -2,5396e-15; 
3,14; -2,27252e-15; 
3,14; -2,00889e-15; 
3,14; -1,77584e-15; 
3,14; -1,56983e-15; 
3,14; -1,38772e-15; 
3,14; -1,22673e-15; 
3,14; -1,08442e-15; 
3,14; -9,58616e-16; 
3,14; -8,47409e-16; 
3,14; -7,49102e-16; 
3,14; -6,622e-16; 
3,14; -5,8538e-16; 
3,14; -5,17471e-16; 
3,14; -4,5744e-16; 
3,14; -4,04373e-16; 
3,14; -3,57462e-16; 
3,14; -3,15994e-16; 
3,14; -2,79336e-16; 
3,14; -2,46931e-16; 
3,14; -2,18285e-16; 
3,14; -1,92962e-16; 
3,14; -1,70577e-16; 
3,14; -1,50788e-16; 
3,14; -1,33296e-16; 
3,14; -1,17832e-16; 
3,14; -1,04163e-16; 
3,14; -9,20789e-17; 
3,14; -8,1397e-17; 
3,14; -7,19542e-17; 
3,14; -6,3607e-17; 
3,14; -5,6228e-17; 
3,14; -4,97051e-17; 
3,14; -4,39389e-17; 
3,14; -3,88416e-17; 
3,14; -3,43357e-17; 
3,14; -3,03524e-17; 
3,14; -2,68313e-17; 
3,14; -2,37186e-17; 
3,14; -2,09671e-17; 
3,14; -1,85347e-17; 
3,14; -1,63845e-17; 
3,14; -1,44838e-17; 
3,14; -1,28036e-17; 
3,14; -1,13182e-17; 
3,14; -1,00052e-17; 
3,14; -8,84454e-18; 
3,14; -7,8185e-18; 
3,14; -6,91149e-18; 
3,14; -6,1097e-18; 
3,14; -5,40092e-18; 
3,14; -4,77437e-18; 
3,14; -4,2205e-18; 
3,14; -3,73089e-18; 
3,14; -3,29808e-18; 
3,14; -2,91547e-18; 
3,14; -2,57725e-18; 
3,14; -2,27827e-18; 
3,14; -2,01397e-18; 
3,14; -1,78033e-18; 
3,14; -1,5738e-18; 
3,14; -1,39123e-18; 
3,14; -1,22983e-18; 
3,14; -1,08716e-18; 
3,14; -9,61042e-19; 
3,14; -8,49553e-19; 
3,14; -7,50998e-19; 
3,14; -6,63876e-19; 
3,14; -5,86861e-19; 
3,14; -5,1878e-19; 
3,14; -4,58597e-19; 
3,14; -4,05396e-19; 
3,14; -3,58367e-19; 
3,14; -3,16793e-19; 
3,14; -2,80043e-19; 
3,14; -2,47555e-19; 
3,14; -2,18837e-19; 
3,14; -1,9345e-19; 
3,14; -1,71008e-19; 
3,14; -1,5117e-19; 
3,14; -1,33633e-19; 
3,14; -1,1813e-19; 
3,14; -1,04426e-19; 
3,14; -9,23119e-20; 
3,14; -8,16029e-20; 
3,14; -7,21363e-20; 
3,14; -6,37679e-20; 
3,14; -5,63703e-20; 
3,14; -4,98309e-20; 
3,14; -4,40501e-20; 
3,14; -3,89399e-20; 
3,14; -3,44225e-20; 
3,14; -3,04292e-20; 
3,14; -2,68992e-20; 
3,14; -2,37787e-20; 
3,14; -2,10201e-20; 
3,14; -1,85816e-20; 
3,14; -1,6426e-20; 
3,14; -1,45205e-20; 
3,14; -1,2836e-20; 
3,14; -1,13469e-20; 
3,14; -1,00305e-20; 
3,14; -8,86692e-21; 
3,14; -7,83828e-21; 
3,14; -6,92898e-21; 
3,14; -6,12516e-21; 
3,14; -5,41459e-21; 
3,14; -4,78645e-21; 
3,14; -4,23118e-21; 
3,14; -3,74033e-21; 
3,14; -3,30642e-21; 
3,14; -2,92285e-21; 
3,14; -2,58377e-21; 
3,14; -2,28403e-21; 
3,14; -2,01907e-21; 
3,14; -1,78484e-21; 
3,14; -1,57778e-21; 
3,14; -1,39475e-21; 
3,14; -1,23294e-21; 
3,14; -1,08991e-21; 
3,14; -9,63474e-22; 
3,14; -8,51703e-22; 
3,14; -7,52898e-22; 
3,14; -6,65556e-22; 
3,14; -5,88346e-22; 
3,14; -5,20093e-22; 
3,14; -4,59758e-22; 
3,14; -4,06422e-22; 
3,14; -3,59274e-22; 
3,14; -3,17595e-22; 
3,14; -2,80751e-22; 
3,14; -2,48182e-22; 
3,14; -2,19391e-22; 
3,14; -1,93939e-22; 
3,14; -1,71441e-22; 
3,14; -1,51552e-22; 
3,14; -1,33971e-22; 
3,14; -1,18429e-22; 
3,14; -1,0469e-22; 
3,14; -9,25455e-23; 
3,14; -8,18094e-23; 
3,14; -7,23188e-23; 
3,14; -6,39292e-23; 
3,14; -5,65129e-23; 
3,14; -4,9957e-23; 
3,14; -4,41615e-23; 
3,14; -3,90384e-23; 
3,14; -3,45096e-23; 
3,14; -3,05062e-23; 
3,14; -2,69673e-23; 
3,14; -2,38388e-23; 
3,14; -2,10733e-23; 
3,14; -1,86286e-23; 
3,14; -1,64676e-23; 
3,14; -1,45572e-23; 
3,14; -1,28684e-23; 
3,14; -1,13756e-23; 
3,14; -1,00559e-23; 
3,14; -8,88936e-24; 
3,14; -7,85812e-24; 
3,14; -6,94651e-24; 
3,14; -6,14066e-24; 
3,14; -5,42829e-24; 
3,14; -4,79856e-24; 
3,14; -4,24189e-24; 
3,14; -3,74979e-24; 
3,14; -3,31479e-24; 
3,14; -2,93024e-24; 
3,14; -2,59031e-24; 
3,14; -2,28981e-24; 
3,14; -2,02418e-24; 
3,14; -1,78936e-24; 
3,14; -1,58177e-24; 
3,14; -1,39828e-24; 
3,14; -1,23606e-24; 
3,14; -1,09267e-24; 
3,14; -9,65912e-25; 
3,14; -8,53858e-25; 
3,14; -7,54803e-25; 
3,14; -6,6724e-25; 
3,14; -5,89834e-25; 
3,14; -5,21409e-25; 
3,14; -4,60921e-25; 
3,14; -4,0745e-25; 
3,14; -3,60183e-25; 
3,14; -3,18398e-25; 
3,14; -2,81462e-25; 
3,14; -2,4881e-25; 
3,14; -2,19946e-25; 
3,14; -1,9443e-25; 
3,14; -1,71875e-25; 
3,14; -1,51936e-25; 
3,14; -1,3431e-25; 
3,14; -1,18729e-25; 
3,14; -1,04955e-25; 
3,14; -9,27796e-26; 
3,14; -8,20164e-26; 
3,14; -7,25018e-26; 
3,14; -6,4091e-26; 
3,14; -5,66559e-26; 
3,14; -5,00834e-26; 
3,14; -4,42733e-26; 
3,14; -3,91372e-26; 
3,14; -3,4597e-26; 
3,14; -3,05834e-26; 
3,14; -2,70355e-26; 
3,14; -2,38992e-26; 
3,14; -2,11266e-26; 
3,14; -1,86758e-26; 
3,14; -1,65092e-26; 
3,14; -1,4594e-26; 
3,14; -1,2901e-26; 
3,14; -1,14044e-26; 
3,14; -1,00814e-26; 
3,14; -8,91185e-27; 
3,14; -7,878e-27; 
3,14; -6,96409e-27; 
3,14; -6,15619e-27; 
3,14; -5,44202e-27; 
3,14; -4,8107e-27; 
3,14; -4,25262e-27; 
3,14; -3,75928e-27; 
3,14; -3,32317e-27; 
3,14; -2,93766e-27; 
3,14; -2,59687e-27; 
3,14; -2,29561e-27; 
3,14; -2,0293e-27; 
3,14; -1,79388e-27; 
3,14; -1,58578e-27; 
3,14; -1,40181e-27; 
3,14; -1,23919e-27; 
3,14; -1,09544e-27; 
3,14; -9,68356e-28; 
3,14; -8,56018e-28; 
3,14; -7,56713e-28; 
3,14; -6,68928e-28; 
3,14; -5,91327e-28; 
3,14; -5,22728e-28; 
3,14; -4,62087e-28; 
3,14; -4,08481e-28; 
3,14; -3,61094e-28; 
3,14; -3,19204e-28; 
3,14; -2,82174e-28; 
3,14; -2,49439e-28; 
3,14; -2,20502e-28; 
3,14; -1,94922e-28; 
3,14; -1,7231e-28; 
3,14; -1,5232e-28; 
3,14; -1,3465e-28; 
3,14; -1,19029e-28; 
3,14; -1,05221e-28; 
3,14; -9,30144e-29; 
3,14; -8,22239e-29; 
3,14; -7,26853e-29; 
3,14; -6,42532e-29; 
3,14; -5,67993e-29; 
3,14; -5,02101e-29; 
3,14; -4,43853e-29; 
3,14; -3,92362e-29; 
3,14; -3,46845e-29; 
3,14; -3,06608e-29; 
3,14; -2,71039e-29; 
3,14; -2,39596e-29; 
3,14; -2,11801e-29; 
3,14; -1,8723e-29; 
3,14; -1,6551e-29; 
3,14; -1,4631e-29; 
3,14; -1,29336e-29; 
3,14; -1,14332e-29; 
3,14; -1,01069e-29; 
3,14; -8,9344e-30; 
3,14; -7,89793e-30; 
3,14; -6,98171e-30; 
3,14; -6,17177e-30; 
3,14; -5,45579e-30; 
3,14; -4,82288e-30; 
3,14; -4,26338e-30; 
3,14; -3,76879e-30; 
3,14; -3,33158e-30; 
3,14; -2,94509e-30; 
3,14; -2,60344e-30; 
3,14; -2,30142e-30; 
3,14; -2,03443e-30; 
3,14; -1,79842e-30; 
3,14; -1,58979e-30; 
3,14; -1,40536e-30; 
3,14; -1,24233e-30; 
3,14; -1,09821e-30; 
3,14; -9,70806e-31; 
3,14; -8,58184e-31; 
3,14; -7,58628e-31; 
3,14; -6,70621e-31; 
3,14; -5,92823e-31; 
3,14; -5,24051e-31; 
3,14; -4,63256e-31; 
3,14; -4,09515e-31; 
3,14; -3,62008e-31; 
3,14; -3,20012e-31; 
3,14; -2,82888e-31; 
3,14; -2,5007e-31; 
3,14; -2,2106e-31; 
3,14; -1,95415e-31; 
3,14; -1,72746e-31; 
3,14; -1,52706e-31; 
3,14; -1,3499e-31; 
3,14; -1,1933e-31; 
3,14; -1,05487e-31; 
3,14; -9,32497e-32; 
3,14; -8,2432e-32; 
3,14; -7,28692e-32; 
3,14; -6,44158e-32; 
3,14; -5,6943e-32; 
3,14; -5,03371e-32; 
3,14; -4,44976e-32; 
3,14; -3,93355e-32; 
3,14; -3,47723e-32; 
3,14; -3,07384e-32; 
3,14; -2,71725e-32; 
3,14; -2,40202e-32; 
3,14; -2,12337e-32; 
3,14; -1,87704e-32; 
3,14; -1,65929e-32; 
3,14; -1,4668e-32; 
3,14; -1,29664e-32; 
3,14; -1,14622e-32; 
3,14; -1,01325e-32; 
3,14; -8,95701e-33; 
3,14; -7,91792e-33; 
3,14; -6,99937e-33; 
3,14; -6,18739e-33; 
3,14; -5,4696e-33; 
3,14; -4,83508e-33; 
3,14; -4,27417e-33; 
3,14; -3,77833e-33; 
3,14; -3,34001e-33; 
3,14; -2,95254e-33; 
3,14; -2,61002e-33; 
3,14; -2,30724e-33; 
3,14; -2,03958e-33; 
3,14; -1,80297e-33; 
3,14; -1,59381e-33; 
3,14; -1,40892e-33; 
3,14; -1,24547e-33; 
3,14; -1,10099e-33; 
3,14; -9,73262e-34; 
3,14; -8,60356e-34; 
3,14; -7,60547e-34; 
3,14; -6,72317e-34; 
3,14; -5,94323e-34; 
3,14; -5,25377e-34; 
3,14; -4,64429e-34; 
3,14; -4,10551e-34; 
3,14; -3,62924e-34; 
3,14; -3,20821e-34; 
3,14; -2,83603e-34; 
3,14; -2,50703e-34; 
3,14; -2,21619e-34; 
3,14; -1,9591e-34; 
3,14; -1,73183e-34; 
3,14; -1,53092e-34; 
3,14; -1,35332e-34; 
3,14; -1,19632e-34; 
3,14; -1,05754e-34; 
3,14; -9,34857e-35; 
3,14; -8,26406e-35; 
3,14; -7,30536e-35; 
3,14; -6,45787e-35; 
3,14; -5,70871e-35; 
3,14; -5,04645e-35; 
3,14; -4,46102e-35; 
3,14; -3,9435e-35; 
3,14; -3,48602e-35; 
3,14; -3,08162e-35; 
3,14; -2,72412e-35; 
3,14; -2,4081e-35; 
3,14; -2,12874e-35; 
3,14; -1,88179e-35; 
3,14; -1,66349e-35; 
3,14; -1,47051e-35; 
