2,95309; 2,4898; 49,2446; 
2,94177; 2,49534; 49,2721; 
2,93047; 2,50083; 49,299; 
2,91919; 2,50628; 49,3252; 
2,90794; 2,5117; 49,3509; 
2,8967; 2,51708; 49,3759; 
2,88549; 2,52241; 49,4002; 
2,8743; 2,52771; 49,424; 
2,86313; 2,53297; 49,4472; 
2,85199; 2,5382; 49,4698; 
2,84086; 2,54338; 49,4918; 
2,82976; 2,54853; 49,5133; 
2,81868; 2,55364; 49,5342; 
2,80762; 2,55871; 49,5545; 
2,79658; 2,56374; 49,5743; 
2,78557; 2,56874; 49,5935; 
2,77457; 2,5737; 49,6122; 
2,7636; 2,57862; 49,6304; 
2,75265; 2,58351; 49,6481; 
2,74172; 2,58835; 49,6652; 
2,73081; 2,59316; 49,6819; 
2,71993; 2,59794; 49,698; 
2,70906; 2,60268; 49,7137; 
2,69822; 2,60738; 49,7288; 
2,6874; 2,61205; 49,7435; 
2,6766; 2,61668; 49,7577; 
2,66583; 2,62127; 49,7714; 
2,65507; 2,62583; 49,7847; 
2,64434; 2,63035; 49,7975; 
2,63363; 2,63483; 49,8099; 
2,62294; 2,63929; 49,8218; 
2,61227; 2,6437; 49,8332; 
2,60162; 2,64808; 49,8443; 
2,591; 2,65243; 49,8549; 
2,58039; 2,65674; 49,865; 
2,56981; 2,66101; 49,8748; 
2,55925; 2,66525; 49,8841; 
2,54872; 2,66946; 49,893; 
2,5382; 2,67363; 49,9015; 
2,52771; 2,67776; 49,9097; 
2,51723; 2,68187; 49,9174; 
2,50678; 2,68594; 49,9247; 
2,49635; 2,68997; 49,9316; 
2,48595; 2,69397; 49,9382; 
2,47556; 2,69794; 49,9443; 
2,4652; 2,70187; 49,9501; 
2,45486; 2,70577; 49,9555; 
2,44454; 2,70963; 49,9606; 
2,43424; 2,71346; 49,9653; 
2,42396; 2,71726; 49,9696; 
2,4137; 2,72103; 49,9735; 
2,40347; 2,72476; 49,9771; 
2,39326; 2,72846; 49,9804; 
2,38307; 2,73212; 49,9833; 
2,3729; 2,73576; 49,9859; 
2,36276; 2,73936; 49,9881; 
2,35263; 2,74293; 49,99; 
2,34253; 2,74646; 49,9916; 
2,33245; 2,74997; 49,9928; 
2,32239; 2,75344; 49,9937; 
2,31235; 2,75688; 49,9943; 
2,30233; 2,76028; 49,9946; 
2,29234; 2,76366; 49,9946; 
2,28237; 2,767; 49,9942; 
2,27242; 2,77031; 49,9935; 
2,26249; 2,77359; 49,9926; 
2,25258; 2,77684; 49,9913; 
2,24269; 2,78006; 49,9897; 
2,23283; 2,78324; 49,9878; 
2,22299; 2,7864; 49,9856; 
2,21317; 2,78952; 49,9832; 
2,20337; 2,79261; 49,9804; 
2,19359; 2,79567; 49,9774; 
2,18384; 2,7987; 49,974; 
2,1741; 2,8017; 49,9704; 
2,16439; 2,80467; 49,9665; 
2,1547; 2,80761; 49,9624; 
2,14504; 2,81052; 49,9579; 
2,13539; 2,8134; 49,9532; 
2,12576; 2,81624; 49,9482; 
2,11616; 2,81906; 49,9429; 
2,10658; 2,82185; 49,9374; 
2,09702; 2,8246; 49,9316; 
2,08748; 2,82733; 49,9256; 
2,07797; 2,83003; 49,9193; 
2,06847; 2,8327; 49,9127; 
2,059; 2,83533; 49,9059; 
2,04955; 2,83794; 49,8988; 
2,04012; 2,84052; 49,8915; 
2,03071; 2,84307; 49,8839; 
2,02133; 2,84559; 49,8761; 
2,01196; 2,84808; 49,868; 
2,00262; 2,85055; 49,8597; 
1,9933; 2,85298; 49,8511; 
1,984; 2,85538; 49,8423; 
1,97473; 2,85776; 49,8333; 
1,96547; 2,8601; 49,824; 
1,95624; 2,86242; 49,8145; 
1,94703; 2,86471; 49,8048; 
1,93784; 2,86697; 49,7948; 
1,92867; 2,86921; 49,7846; 
1,91952; 2,87141; 49,7742; 
1,9104; 2,87359; 49,7636; 
1,9013; 2,87573; 49,7527; 
1,89221; 2,87785; 49,7416; 
1,88315; 2,87995; 49,7303; 
1,87412; 2,88201; 49,7187; 
1,8651; 2,88405; 49,707; 
1,85611; 2,88606; 49,695; 
1,84713; 2,88804; 49,6828; 
1,83818; 2,88999; 49,6704; 
1,82925; 2,89192; 49,6578; 
1,82035; 2,89382; 49,6449; 
1,81146; 2,89569; 49,6319; 
1,8026; 2,89753; 49,6187; 
1,79376; 2,89935; 49,6052; 
1,78494; 2,90114; 49,5915; 
1,77614; 2,9029; 49,5777; 
1,76736; 2,90464; 49,5636; 
1,75861; 2,90635; 49,5493; 
1,74987; 2,90803; 49,5348; 
1,74116; 2,90969; 49,5202; 
1,73247; 2,91132; 49,5053; 
1,7238; 2,91292; 49,4902; 
1,71516; 2,9145; 49,4749; 
1,70653; 2,91605; 49,4595; 
1,69793; 2,91757; 49,4438; 
1,68935; 2,91907; 49,4279; 
1,68079; 2,92054; 49,4119; 
1,67225; 2,92199; 49,3957; 
1,66373; 2,92341; 49,3792; 
1,65524; 2,9248; 49,3626; 
1,64677; 2,92617; 49,3458; 
1,63832; 2,92751; 49,3288; 
1,62989; 2,92883; 49,3116; 
1,62148; 2,93012; 49,2943; 
1,6131; 2,93139; 49,2767; 
1,60473; 2,93263; 49,259; 
1,59639; 2,93384; 49,241; 
1,58807; 2,93503; 49,2229; 
1,57977; 2,9362; 49,2047; 
1,57149; 2,93734; 49,1862; 
1,56324; 2,93845; 49,1675; 
1,55501; 2,93954; 49,1487; 
1,54679; 2,94061; 49,1297; 
1,5386; 2,94165; 49,1106; 
1,53044; 2,94266; 49,0912; 
1,52229; 2,94365; 49,0717; 
1,51417; 2,94462; 49,052; 
1,50606; 2,94556; 49,0321; 
1,49798; 2,94648; 49,012; 
1,48992; 2,94737; 48,9918; 
1,48188; 2,94824; 48,9714; 
1,47387; 2,94909; 48,9508; 
1,46587; 2,94991; 48,9301; 
1,4579; 2,9507; 48,9092; 
1,44995; 2,95147; 48,8881; 
1,44202; 2,95222; 48,8669; 
1,43411; 2,95295; 48,8455; 
1,42623; 2,95365; 48,8239; 
1,41837; 2,95432; 48,8021; 
1,41052; 2,95498; 48,7802; 
1,4027; 2,9556; 48,7581; 
1,3949; 2,95621; 48,7359; 
1,38713; 2,95679; 48,7135; 
1,37937; 2,95735; 48,6909; 
1,37164; 2,95789; 48,6682; 
1,36393; 2,9584; 48,6453; 
1,35624; 2,95889; 48,6222; 
1,34857; 2,95935; 48,599; 
1,34092; 2,9598; 48,5756; 
1,3333; 2,96022; 48,552; 
1,3257; 2,96061; 48,5283; 
1,31811; 2,96099; 48,5045; 
1,31056; 2,96134; 48,4804; 
1,30302; 2,96167; 48,4562; 
1,2955; 2,96198; 48,4319; 
1,28801; 2,96226; 48,4074; 
1,28054; 2,96252; 48,3827; 
1,27308; 2,96276; 48,3579; 
1,26566; 2,96297; 48,3329; 
1,25825; 2,96317; 48,3078; 
1,25086; 2,96334; 48,2825; 
1,2435; 2,96349; 48,2571; 
1,23616; 2,96362; 48,2315; 
1,22884; 2,96372; 48,2057; 
1,22154; 2,9638; 48,1798; 
1,21426; 2,96386; 48,1537; 
1,20701; 2,9639; 48,1275; 
1,19977; 2,96392; 48,1011; 
1,19256; 2,96392; 48,0746; 
1,18537; 2,96389; 48,0479; 
1,1782; 2,96384; 48,0211; 
1,17106; 2,96377; 47,9941; 
1,16393; 2,96368; 47,967; 
1,15683; 2,96357; 47,9397; 
1,14975; 2,96344; 47,9122; 
1,14269; 2,96328; 47,8846; 
1,13565; 2,9631; 47,8569; 
1,12864; 2,96291; 47,829; 
1,12164; 2,96269; 47,801; 
1,11467; 2,96245; 47,7728; 
1,10772; 2,96219; 47,7444; 
1,10079; 2,96191; 47,7159; 
1,09388; 2,9616; 47,6873; 
1,087; 2,96128; 47,6585; 
1,08013; 2,96094; 47,6295; 
1,07329; 2,96057; 47,6004; 
1,06647; 2,96019; 47,5712; 
1,05967; 2,95978; 47,5418; 
1,05289; 2,95935; 47,5122; 
1,04614; 2,95891; 47,4825; 
1,03941; 2,95844; 47,4527; 
1,03269; 2,95795; 47,4227; 
1,026; 2,95744; 47,3926; 
1,01934; 2,95692; 47,3623; 
1,01269; 2,95637; 47,3318; 
1,00607; 2,9558; 47,3013; 
0,999463; 2,95521; 47,2705; 
0,992882; 2,9546; 47,2397; 
0,986322; 2,95397; 47,2086; 
0,979785; 2,95332; 47,1775; 
0,973269; 2,95266; 47,1461; 
0,966775; 2,95197; 47,1147; 
0,960302; 2,95126; 47,0831; 
0,953851; 2,95053; 47,0513; 
0,947422; 2,94979; 47,0194; 
0,941015; 2,94902; 46,9873; 
0,93463; 2,94823; 46,9551; 
0,928266; 2,94743; 46,9228; 
0,921924; 2,9466; 46,8903; 
0,915604; 2,94576; 46,8576; 
0,909305; 2,94489; 46,8248; 
0,903028; 2,94401; 46,7919; 
0,896773; 2,94311; 46,7588; 
0,89054; 2,94219; 46,7256; 
0,884328; 2,94125; 46,6922; 
0,878138; 2,94029; 46,6587; 
0,87197; 2,93931; 46,625; 
0,865824; 2,93832; 46,5912; 
0,859699; 2,9373; 46,5573; 
0,853596; 2,93627; 46,5231; 
0,847515; 2,93521; 46,4889; 
0,841456; 2,93414; 46,4545; 
0,835418; 2,93305; 46,4199; 
0,829402; 2,93194; 46,3852; 
0,823408; 2,93082; 46,3504; 
0,817435; 2,92967; 46,3154; 
0,811485; 2,92851; 46,2803; 
0,805556; 2,92733; 46,245; 
0,799649; 2,92613; 46,2096; 
0,793763; 2,92491; 46,174; 
0,787899; 2,92367; 46,1383; 
0,782057; 2,92242; 46,1024; 
0,776237; 2,92114; 46,0664; 
0,770438; 2,91985; 46,0302; 
0,764662; 2,91854; 45,9939; 
0,758907; 2,91722; 45,9574; 
0,753173; 2,91587; 45,9208; 
0,747462; 2,91451; 45,884; 
0,741772; 2,91313; 45,8471; 
0,736104; 2,91173; 45,8101; 
0,730457; 2,91032; 45,7729; 
0,724833; 2,90888; 45,7355; 
0,71923; 2,90743; 45,698; 
0,713649; 2,90596; 45,6604; 
0,708089; 2,90448; 45,6226; 
0,702551; 2,90298; 45,5846; 
0,697036; 2,90146; 45,5465; 
0,691541; 2,89992; 45,5083; 
0,686069; 2,89837; 45,4699; 
0,680618; 2,89679; 45,4314; 
0,675189; 2,8952; 45,3927; 
0,669782; 2,8936; 45,3538; 
0,664396; 2,89198; 45,3148; 
0,659033; 2,89034; 45,2757; 
0,653691; 2,88868; 45,2364; 
0,64837; 2,88701; 45,197; 
0,643072; 2,88532; 45,1574; 
0,637795; 2,88361; 45,1176; 
0,63254; 2,88189; 45,0777; 
0,627307; 2,88015; 45,0377; 
0,622095; 2,87839; 44,9975; 
0,616905; 2,87662; 44,9571; 
0,611737; 2,87483; 44,9166; 
0,606591; 2,87302; 44,876; 
0,601466; 2,8712; 44,8352; 
0,596363; 2,86936; 44,7942; 
0,591282; 2,8675; 44,7531; 
0,586223; 2,86563; 44,7118; 
0,581185; 2,86374; 44,6704; 
0,576169; 2,86184; 44,6288; 
0,571175; 2,85992; 44,5871; 
0,566202; 2,85798; 44,5452; 
0,561251; 2,85603; 44,5032; 
0,556323; 2,85406; 44,461; 
0,551415; 2,85208; 44,4186; 
0,54653; 2,85008; 44,3761; 
0,541666; 2,84807; 44,3335; 
0,536824; 2,84603; 44,2906; 
0,532004; 2,84399; 44,2477; 
0,527205; 2,84193; 44,2045; 
0,522428; 2,83985; 44,1613; 
0,517673; 2,83775; 44,1178; 
0,51294; 2,83564; 44,0742; 
0,508228; 2,83352; 44,0305; 
0,503538; 2,83138; 43,9865; 
0,49887; 2,82922; 43,9425; 
0,494224; 2,82705; 43,8982; 
0,489599; 2,82487; 43,8538; 
0,484996; 2,82267; 43,8093; 
0,480415; 2,82045; 43,7646; 
0,475856; 2,81822; 43,7197; 
0,471318; 2,81597; 43,6747; 
0,466802; 2,81371; 43,6295; 
0,462308; 2,81143; 43,5841; 
0,457836; 2,80914; 43,5386; 
0,453385; 2,80684; 43,4929; 
0,448956; 2,80452; 43,4471; 
0,444549; 2,80218; 43,4011; 
0,440163; 2,79983; 43,3549; 
0,435799; 2,79746; 43,3086; 
0,431457; 2,79508; 43,2621; 
0,427137; 2,79269; 43,2154; 
0,422838; 2,79028; 43,1686; 
0,418562; 2,78786; 43,1216; 
0,414307; 2,78542; 43,0744; 
0,410073; 2,78297; 43,0271; 
0,405862; 2,7805; 42,9796; 
0,401672; 2,77802; 42,932; 
0,397504; 2,77552; 42,8841; 
0,393357; 2,77301; 42,8362; 
0,389233; 2,77049; 42,788; 
0,38513; 2,76795; 42,7397; 
0,381049; 2,7654; 42,6912; 
0,376989; 2,76283; 42,6425; 
0,372951; 2,76025; 42,5937; 
0,368935; 2,75766; 42,5446; 
0,364941; 2,75505; 42,4955; 
0,360969; 2,75243; 42,4461; 
0,357018; 2,74979; 42,3966; 
0,353089; 2,74714; 42,3469; 
0,349182; 2,74448; 42,297; 
0,345296; 2,7418; 42,247; 
0,341433; 2,73911; 42,1968; 
0,337591; 2,73641; 42,1464; 
0,33377; 2,73369; 42,0958; 
0,329972; 2,73096; 42,0451; 
0,326195; 2,72821; 41,9942; 
0,32244; 2,72546; 41,9431; 
0,318706; 2,72268; 41,8918; 
0,314995; 2,7199; 41,8403; 
0,311305; 2,7171; 41,7887; 
0,307637; 2,71429; 41,7369; 
0,303991; 2,71147; 41,6849; 
0,300366; 2,70863; 41,6328; 
0,296763; 2,70578; 41,5804; 
0,293182; 2,70291; 41,5279; 
0,289622; 2,70004; 41,4752; 
0,286085; 2,69715; 41,4223; 
0,282569; 2,69424; 41,3692; 
0,279075; 2,69133; 41,316; 
0,275602; 2,6884; 41,2625; 
0,272151; 2,68546; 41,2089; 
0,268722; 2,68251; 41,1551; 
0,265315; 2,67954; 41,1011; 
0,26193; 2,67656; 41,0469; 
0,258566; 2,67357; 40,9925; 
0,255224; 2,67056; 40,938; 
0,251903; 2,66755; 40,8832; 
0,248605; 2,66452; 40,8283; 
0,245328; 2,66148; 40,7732; 
0,242073; 2,65842; 40,7179; 
0,23884; 2,65535; 40,6624; 
0,235628; 2,65228; 40,6067; 
0,232438; 2,64918; 40,5508; 
0,22927; 2,64608; 40,4947; 
0,226124; 2,64297; 40,4384; 
0,222999; 2,63984; 40,382; 
0,219896; 2,6367; 40,3253; 
0,216815; 2,63355; 40,2685; 
0,213756; 2,63038; 40,2114; 
0,210718; 2,62721; 40,1541; 
0,207702; 2,62402; 40,0967; 
0,204708; 2,62082; 40,0391; 
0,201735; 2,61761; 39,9812; 
0,198785; 2,61438; 39,9232; 
0,195856; 2,61115; 39,8649; 
0,192948; 2,6079; 39,8065; 
0,190063; 2,60464; 39,7478; 
0,187199; 2,60137; 39,689; 
0,184357; 2,59809; 39,6299; 
0,181537; 2,5948; 39,5707; 
0,178738; 2,59149; 39,5112; 
0,175961; 2,58818; 39,4515; 
0,173206; 2,58485; 39,3917; 
0,170473; 2,58151; 39,3316; 
0,167761; 2,57816; 39,2713; 
0,165071; 2,5748; 39,2108; 
0,162403; 2,57143; 39,1501; 
0,159757; 2,56804; 39,0892; 
0,157132; 2,56465; 39,028; 
0,154529; 2,56124; 38,9667; 
0,151948; 2,55782; 38,9051; 
0,149389; 2,5544; 38,8434; 
0,146851; 2,55096; 38,7814; 
0,144335; 2,54751; 38,7192; 
0,141841; 2,54405; 38,6568; 
0,139368; 2,54057; 38,5941; 
0,136918; 2,53709; 38,5313; 
0,134489; 2,5336; 38,4682; 
0,132082; 2,53009; 38,4049; 
0,129696; 2,52658; 38,3414; 
0,127332; 2,52305; 38,2777; 
0,12499; 2,51951; 38,2137; 
0,12267; 2,51597; 38,1495; 
0,120371; 2,51241; 38,0851; 
0,118095; 2,50884; 38,0205; 
0,115839; 2,50526; 37,9557; 
0,113606; 2,50167; 37,8906; 
0,111394; 2,49807; 37,8253; 
0,109205; 2,49446; 37,7597; 
0,107036; 2,49084; 37,694; 
0,10489; 2,48721; 37,628; 
0,102765; 2,48357; 37,5617; 
0,100663; 2,47992; 37,4953; 
0,0985814; 2,47626; 37,4286; 
0,096522; 2,47259; 37,3616; 
0,0944843; 2,46891; 37,2945; 
0,0924683; 2,46522; 37,2271; 
0,0904741; 2,46152; 37,1594; 
0,0885016; 2,45781; 37,0916; 
0,0865509; 2,45409; 37,0234; 
0,0846219; 2,45036; 36,9551; 
0,0827147; 2,44662; 36,8865; 
0,0808291; 2,44287; 36,8176; 
0,0789654; 2,43911; 36,7485; 
0,0771233; 2,43534; 36,6792; 
0,075303; 2,43156; 36,6096; 
0,0735045; 2,42777; 36,5398; 
0,0717276; 2,42397; 36,4697; 
0,0699726; 2,42016; 36,3994; 
0,0682392; 2,41635; 36,3288; 
0,0665276; 2,41252; 36,258; 
0,0648377; 2,40868; 36,1869; 
0,0631696; 2,40484; 36,1156; 
0,0615232; 2,40098; 36,044; 
0,0598986; 2,39712; 35,9721; 
0,0582957; 2,39324; 35,9; 
0,0567145; 2,38936; 35,8277; 
0,0551551; 2,38547; 35,755; 
0,0536174; 2,38157; 35,6822; 
0,0521014; 2,37766; 35,609; 
0,0506072; 2,37374; 35,5356; 
0,0491348; 2,36981; 35,4619; 
0,047684; 2,36587; 35,388; 
0,046255; 2,36193; 35,3138; 
0,0448478; 2,35797; 35,2393; 
0,0434622; 2,35401; 35,1646; 
0,0420985; 2,35004; 35,0896; 
0,0407564; 2,34606; 35,0143; 
0,0394361; 2,34207; 34,9387; 
0,0381376; 2,33807; 34,8629; 
0,0368607; 2,33406; 34,7868; 
0,0356057; 2,33004; 34,7104; 
0,0343723; 2,32602; 34,6337; 
0,0331607; 2,32199; 34,5568; 
0,0319708; 2,31794; 34,4795; 
0,0308027; 2,31389; 34,402; 
0,0296563; 2,30984; 34,3242; 
0,0285317; 2,30577; 34,2461; 
0,0274288; 2,30169; 34,1678; 
0,0263476; 2,29761; 34,0891; 
0,0252882; 2,29352; 34,0102; 
0,0242505; 2,28942; 33,9309; 
0,0232345; 2,28531; 33,8514; 
0,0222403; 2,2812; 33,7716; 
0,0212678; 2,27707; 33,6915; 
0,0203171; 2,27294; 33,6111; 
0,0193881; 2,2688; 33,5304; 
0,0184808; 2,26465; 33,4493; 
0,0175953; 2,26049; 33,368; 
0,0167315; 2,25633; 33,2864; 
0,0158895; 2,25216; 33,2045; 
0,0150692; 2,24798; 33,1223; 
0,0142706; 2,24379; 33,0397; 
0,0134938; 2,23959; 32,9569; 
0,0127387; 2,23539; 32,8738; 
0,0120054; 2,23118; 32,7903; 
0,0112938; 2,22696; 32,7065; 
0,0106039; 2,22274; 32,6224; 
0,00993578; 2,2185; 32,538; 
0,00928939; 2,21426; 32,4533; 
0,00866474; 2,21001; 32,3682; 
0,00806183; 2,20576; 32,2829; 
0,00748066; 2,20149; 32,1972; 
0,00692123; 2,19722; 32,1112; 
0,00638353; 2,19294; 32,0248; 
0,00586758; 2,18866; 31,9381; 
0,00537336; 2,18437; 31,8511; 
0,00490088; 2,18007; 31,7638; 
0,00445015; 2,17576; 31,6761; 
0,00402115; 2,17145; 31,5881; 
0,00361389; 2,16712; 31,4998; 
0,00322837; 2,1628; 31,4111; 
0,00286459; 2,15846; 31,3221; 
0,00252254; 2,15412; 31,2327; 
0,00220224; 2,14977; 31,143; 
0,00190368; 2,14541; 31,053; 
0,00162685; 2,14105; 30,9626; 
0,00137177; 2,13668; 30,8718; 
0,00113842; 2,1323; 30,7807; 
0,000926812; 2,12792; 30,6893; 
0,000736943; 2,12353; 30,5975; 
0,000568814; 2,11913; 30,5053; 
0,000422425; 2,11473; 30,4128; 
0,000297776; 2,11032; 30,3199; 
0,000194867; 2,1059; 30,2266; 
0,000113703; 2,10148; 30,133; 
5,42949e-05; 2,09705; 30,039; 
1,67279e-05; 2,09262; 29,9447; 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); 
