-6.50695;8.45322
-6.1316;8.18056
-5.77502;7.92153
-5.43627;7.67545
-5.11446;7.44168
-4.80873;7.21959
-4.5183;7.00861
-4.24238;6.80818
-3.98026;6.61777
-3.73125;6.43689
-3.49469;6.26504
-3.26995;6.10179
-3.05646;5.9467
-2.85363;5.79937
-2.66095;5.6594
-2.4779;5.52643
-2.30401;5.40011
-2.13881;5.2801
-1.98187;5.1661
-1.83277;5.05779
-1.69114;4.9549
-1.55658;4.85716
-1.42875;4.7643
-1.30731;4.67608
-1.19195;4.59228
-1.08235;4.51267
-0.978232;4.43703
-0.87932;4.36518
-0.785354;4.29692
-0.696086;4.23208
-0.611282;4.17047
-0.530718;4.11195
-0.454182;4.05635
-0.381473;4.00353
-0.312399;3.95336
-0.246779;3.90569
-0.18444;3.8604
-0.125218;3.81738
-0.0689574;3.77651
-0.0155096;3.73769
0.0352659;3.7008
0.0835026;3.66576
0.129327;3.63248
0.172861;3.60085
0.214218;3.57081
0.253507;3.54227
0.290832;3.51516
0.32629;3.4894
0.359976;3.46493
0.391977;3.44168
0.422378;3.4196
0.451259;3.39862
0.478696;3.37869
0.504761;3.35975
0.529523;3.34176
0.553047;3.32468
0.575395;3.30844
0.596625;3.29302
0.616794;3.27837
0.635954;3.26445
0.654156;3.25123
0.671449;3.23867
0.687876;3.22673
0.703482;3.2154
0.718308;3.20463
0.732393;3.1944
0.745773;3.18468
0.758485;3.17544
0.77056;3.16667
0.782032;3.15834
0.792931;3.15042
0.803284;3.1429
0.81312;3.13575
0.822464;3.12897
0.831341;3.12252
0.839774;3.11639
0.847785;3.11057
0.855396;3.10504
0.862626;3.09979
0.869495;3.0948
0.87602;3.09006
0.882219;3.08556
0.888108;3.08128
0.893703;3.07722
0.899017;3.07336
0.904067;3.06969
0.908863;3.0662
0.91342;3.06289
0.917749;3.05975
0.921862;3.05676
0.925769;3.05392
0.92948;3.05123
0.933006;3.04867
0.936356;3.04623
0.939538;3.04392
0.942561;3.04172
0.945433;3.03964
0.948161;3.03766
0.950753;3.03577
0.953216;3.03399
0.955555;3.03229
0.957777;3.03067
0.959888;3.02914
0.961894;3.02768
0.963799;3.0263
0.965609;3.02498
0.967329;3.02373
0.968962;3.02255
0.970514;3.02142
0.971988;3.02035
0.973389;3.01933
0.97472;3.01836
0.975984;3.01745
0.977184;3.01657
0.978325;3.01575
0.979409;3.01496
0.980439;3.01421
0.981417;3.0135
0.982346;3.01282
0.983228;3.01218
0.984067;3.01157
0.984864;3.011
0.985621;3.01045
0.986339;3.00992
0.987023;3.00943
0.987671;3.00896
0.988288;3.00851
0.988873;3.00808
0.98943;3.00768
0.989958;3.00729
0.99046;3.00693
0.990937;3.00658
0.99139;3.00625
0.991821;3.00594
0.99223;3.00564
0.992618;3.00536
0.992987;3.00509
0.993338;3.00484
0.993671;3.0046
0.993988;3.00437
0.994288;3.00415
0.994574;3.00394
0.994845;3.00374
0.995103;3.00356
0.995348;3.00338
0.99558;3.00321
0.995801;3.00305
0.996011;3.0029
0.996211;3.00275
0.9964;3.00261
0.99658;3.00248
0.996751;3.00236
0.996914;3.00224
0.997068;3.00213
0.997215;3.00202
0.997354;3.00192
0.997486;3.00183
0.997612;3.00173
0.997731;3.00165
0.997845;3.00157
0.997952;3.00149
0.998055;3.00141
0.998152;3.00134
0.998244;3.00128
0.998332;3.00121
0.998416;3.00115
0.998495;3.00109
0.99857;3.00104
0.998642;3.00099
0.99871;3.00094
0.998774;3.00089
0.998835;3.00085
0.998894;3.0008
0.998949;3.00076
0.999001;3.00073
0.999051;3.00069
0.999099;3.00065
0.999144;3.00062
0.999187;3.00059
0.999227;3.00056
0.999266;3.00053
0.999303;3.00051
0.999338;3.00048
0.999371;3.00046
0.999402;3.00043
