1,61805; -0,0172077; 2,98524; -0,0173071; 
1,6161; -0,0217182; 2,98315; -0,024601; 
1,61371; -0,0261581; 2,98033; -0,0317985; 
1,61087; -0,0305251; 2,97679; -0,0388949; 
1,6076; -0,0348171; 2,97255; -0,0458857; 
1,60391; -0,039032; 2,96762; -0,0527664; 
1,5998; -0,0431677; 2,962; -0,059533; 
1,59528; -0,0472222; 2,95571; -0,0661814; 
1,59036; -0,0511936; 2,94877; -0,0727075; 
1,58504; -0,0550801; 2,94118; -0,0791076; 
1,57935; -0,0588799; 2,93295; -0,085378; 
1,57327; -0,0625914; 2,92411; -0,0915153; 
1,56683; -0,066213; 2,91465; -0,0975161; 
1,56003; -0,0697431; 2,90461; -0,103377; 
1,55289; -0,0731803; 2,89398; -0,109095; 
1,5454; -0,0765231; 2,88279; -0,114668; 
1,53758; -0,0797703; 2,87105; -0,120092; 
1,52945; -0,0829207; 2,85878; -0,125365; 
1,521; -0,085973; 2,84599; -0,130485; 
1,51226; -0,0889263; 2,83269; -0,135449; 
1,50322; -0,0917794; 2,8189; -0,140255; 
1,4939; -0,0945315; 2,80464; -0,144901; 
1,48432; -0,0971817; 2,78993; -0,149385; 
1,47447; -0,0997292; 2,77477; -0,153706; 
1,46438; -0,102173; 2,75919; -0,157861; 
1,45404; -0,104513; 2,7432; -0,161851; 
1,44348; -0,106749; 2,72683; -0,165673; 
1,43269; -0,10888; 2,71008; -0,169326; 
1,4217; -0,110905; 2,69297; -0,172809; 
1,41052; -0,112824; 2,67552; -0,176122; 
1,39914; -0,114637; 2,65775; -0,179263; 
1,38759; -0,116344; 2,63967; -0,182233; 
1,37588; -0,117945; 2,62131; -0,185031; 
1,36401; -0,119439; 2,60267; -0,187657; 
1,35199; -0,120827; 2,58378; -0,19011; 
1,33985; -0,122109; 2,56466; -0,192391; 
1,32757; -0,123285; 2,54531; -0,1945; 
1,31519; -0,124355; 2,52576; -0,196437; 
1,30271; -0,12532; 2,50603; -0,198202; 
1,29013; -0,12618; 2,48613; -0,199797; 
1,27747; -0,126936; 2,46607; -0,201221; 
1,26475; -0,127587; 2,44589; -0,202476; 
1,25196; -0,128136; 2,42559; -0,203562; 
1,23912; -0,128581; 2,40518; -0,204482; 
1,22625; -0,128925; 2,38469; -0,205234; 
1,21334; -0,129168; 2,36414; -0,205822; 
1,20042; -0,129311; 2,34354; -0,206247; 
1,18748; -0,129355; 2,3229; -0,206509; 
1,17455; -0,1293; 2,30224; -0,206611; 
1,16163; -0,129149; 2,28158; -0,206554; 
1,14872; -0,128902; 2,26093; -0,20634; 
1,13585; -0,12856; 2,24032; -0,205972; 
1,12301; -0,128124; 2,21974; -0,20545; 
1,11023; -0,127597; 2,19923; -0,204777; 
1,0975; -0,126979; 2,17879; -0,203956; 
1,08483; -0,126271; 2,15845; -0,202989; 
1,07225; -0,125476; 2,1382; -0,201877; 
1,05974; -0,124595; 2,11807; -0,200624; 
1,04733; -0,123629; 2,09808; -0,199232; 
1,03502; -0,122579; 2,07823; -0,197704; 
1,02282; -0,121449; 2,05854; -0,196042; 
1,01073; -0,120239; 2,03903; -0,194248; 
0,998772; -0,118951; 2,0197; -0,192327; 
0,986945; -0,117587; 2,00057; -0,190281; 
0,975257; -0,116149; 1,98165; -0,188112; 
0,963717; -0,114638; 1,96295; -0,185825; 
0,952332; -0,113057; 1,94449; -0,183421; 
0,941108; -0,111408; 1,92627; -0,180904; 
0,930053; -0,109692; 1,90831; -0,178277; 
0,919172; -0,107912; 1,89062; -0,175543; 
0,908473; -0,106069; 1,8732; -0,172706; 
0,89796; -0,104166; 1,85608; -0,169769; 
0,887641; -0,102205; 1,83925; -0,166736; 
0,877521; -0,100187; 1,82273; -0,163609; 
0,867606; -0,0981159; 1,80653; -0,160392; 
0,8579; -0,0959928; 1,79066; -0,157089; 
0,848409; -0,09382; 1,77512; -0,153702; 
0,839137; -0,0915997; 1,75992; -0,150236; 
0,83009; -0,0893342; 1,74507; -0,146695; 
0,821272; -0,0870256; 1,73058; -0,14308; 
0,812687; -0,0846763; 1,71646; -0,139397; 
0,804338; -0,0822883; 1,70271; -0,135649; 
0,79623; -0,079864; 1,68933; -0,131839; 
0,788366; -0,0774056; 1,67634; -0,12797; 
0,78075; -0,0749153; 1,66374; -0,124047; 
0,773384; -0,0723954; 1,65153; -0,120073; 
0,766272; -0,0698481; 1,63973; -0,116052; 
0,759416; -0,0672757; 1,62832; -0,111987; 
0,752818; -0,0646804; 1,61733; -0,107881; 
0,74648; -0,0620643; 1,60675; -0,103739; 
0,740405; -0,0594298; 1,59658; -0,0995641; 
0,734595; -0,0567791; 1,58684; -0,0953592; 
0,72905; -0,0541143; 1,57751; -0,0911283; 
0,723772; -0,0514376; 1,56861; -0,0868749; 
0,718763; -0,0487512; 1,56014; -0,0826023; 
0,714022; -0,0460572; 1,55209; -0,0783141; 
0,709551; -0,0433578; 1,54448; -0,0740138; 
0,705351; -0,0406552; 1,53729; -0,0697046; 
0,70142; -0,0379513; 1,53054; -0,06539; 
0,697761; -0,0352483; 1,52421; -0,0610733; 
0,694371; -0,0325482; 1,51832; -0,0567579; 
0,691251; -0,029853; 1,51286; -0,0524469; 
0,6884; -0,0271648; 1,50783; -0,0481437; 
0,685817; -0,0244855; 1,50323; -0,0438513; 
0,683502; -0,021817; 1,49906; -0,039573; 
0,681454; -0,0191613; 1,49532; -0,0353118; 
0,67967; -0,0165203; 1,492; -0,0310708; 
0,678149; -0,0138958; 1,4891; -0,026853; 
0,67689; -0,0112896; 1,48663; -0,0226614; 
0,67589; -0,00870353; 1,48457; -0,0184987; 
0,675148; -0,0061393; 1,48293; -0,0143679; 
0,674662; -0,00359865; 1,48169; -0,0102718; 
0,674428; -0,00108325; 1,48087; -0,00621308; 
0,674444; 0,00140527; 1,48045; -0,00219442; 
0,674708; 0,0038653; 1,48043; 0,00178158; 
0,675216; 0,00629528; 1,4808; 0,00571234; 
0,675966; 0,0086937; 1,48157; 0,00959539; 
0,676954; 0,0110591; 1,48272; 0,0134283; 
0,678177; 0,01339; 1,48425; 0,0172087; 
0,679631; 0,015685; 1,48616; 0,0209343; 
0,681312; 0,0179427; 1,48844; 0,024603; 
0,683218; 0,020162; 1,49108; 0,0282124; 
0,685344; 0,0223414; 1,49408; 0,0317605; 
0,687685; 0,0244798; 1,49743; 0,0352454; 
0,690238; 0,026576; 1,50113; 0,038665; 
0,692999; 0,0286289; 1,50516; 0,0420175; 
0,695962; 0,0306373; 1,50953; 0,0453011; 
0,699125; 0,0326003; 1,51422; 0,048514; 
0,702481; 0,0345169; 1,51923; 0,0516546; 
0,706026; 0,036386; 1,52455; 0,0547212; 
0,709756; 0,0382069; 1,53017; 0,0577124; 
0,713666; 0,0399786; 1,53609; 0,0606268; 
0,717751; 0,0417003; 1,54229; 0,0634628; 
0,722005; 0,0433713; 1,54878; 0,0662194; 
0,726423; 0,0449909; 1,55553; 0,0688952; 
0,731001; 0,0465584; 1,56255; 0,0714891; 
0,735733; 0,0480732; 1,56983; 0,074; 
0,740614; 0,0495347; 1,57735; 0,076427; 
0,745638; 0,0509424; 1,58511; 0,078769; 
0,750801; 0,0522958; 1,5931; 0,0810254; 
0,756095; 0,0535946; 1,60131; 0,0831952; 
0,761518; 0,0548382; 1,60974; 0,0852778; 
0,767061; 0,0560263; 1,61837; 0,0872727; 
0,772721; 0,0571588; 1,62719; 0,0891791; 
0,778491; 0,0582352; 1,6362; 0,0909967; 
0,784366; 0,0592555; 1,64539; 0,0927251; 
0,79034; 0,0602195; 1,65474; 0,0943639; 
0,796408; 0,061127; 1,66426; 0,0959128; 
0,802564; 0,061978; 1,67392; 0,0973718; 
0,808802; 0,0627724; 1,68373; 0,0987405; 
0,815117; 0,0635104; 1,69367; 0,100019; 
0,821502; 0,0641919; 1,70373; 0,101208; 
0,827953; 0,064817; 1,7139; 0,102306; 
0,834464; 0,065386; 1,72419; 0,103314; 
0,841028; 0,0658989; 1,73456; 0,104233; 
0,847642; 0,066356; 1,74503; 0,105063; 
0,854298; 0,0667577; 1,75557; 0,105803; 
0,860991; 0,0671041; 1,76619; 0,106455; 
0,867717; 0,0673956; 1,77686; 0,107018; 
0,874469; 0,0676327; 1,78759; 0,107494; 
0,881241; 0,0678157; 1,79836; 0,107883; 
0,88803; 0,0679451; 1,80916; 0,108186; 
0,894829; 0,0680214; 1,81999; 0,108403; 
0,901632; 0,0680452; 1,83084; 0,108535; 
0,908436; 0,0680169; 1,8417; 0,108583; 
0,915234; 0,0679372; 1,85255; 0,108548; 
0,922022; 0,0678067; 1,8634; 0,108431; 
0,928794; 0,067626; 1,87424; 0,108232; 
0,935545; 0,0673959; 1,88505; 0,107954; 
0,942271; 0,0671171; 1,89583; 0,107597; 
0,948967; 0,0667904; 1,90656; 0,107161; 
0,955628; 0,0664164; 1,91725; 0,106649; 
0,962249; 0,065996; 1,92789; 0,106062; 
0,968826; 0,0655301; 1,93846; 0,1054; 
0,975353; 0,0650195; 1,94897; 0,104665; 
0,981828; 0,064465; 1,9594; 0,103859; 
0,988245; 0,0638677; 1,96974; 0,102983; 
0,9946; 0,0632284; 1,97999; 0,102038; 
1,00089; 0,062548; 1,99014; 0,101026; 
1,00711; 0,0618276; 2,00019; 0,0999488; 
1,01325; 0,061068; 2,01013; 0,098807; 
1,01932; 0,0602705; 2,01995; 0,0976027; 
1,02531; 0,0594358; 2,02965; 0,0963374; 
1,03121; 0,0585652; 2,03922; 0,0950128; 
1,03702; 0,0576597; 2,04865; 0,0936305; 
1,04274; 0,0567203; 2,05794; 0,0921923; 
1,04836; 0,0557481; 2,06709; 0,0906998; 
1,05389; 0,0547442; 2,07608; 0,0891548; 
1,05931; 0,0537098; 2,08492; 0,0875591; 
1,06463; 0,0526459; 2,09359; 0,0859143; 
1,06984; 0,0515537; 2,1021; 0,0842224; 
1,07494; 0,0504344; 2,11043; 0,082485; 
1,07992; 0,0492891; 2,11859; 0,0807041; 
1,08479; 0,0481189; 2,12657; 0,0788814; 
1,08955; 0,046925; 2,13437; 0,0770189; 
1,09418; 0,0457086; 2,14198; 0,0751183; 
1,09869; 0,0444709; 2,14939; 0,0731816; 
1,10307; 0,0432129; 2,15661; 0,0712105; 
1,10733; 0,041936; 2,16363; 0,0692071; 
1,11146; 0,0406413; 2,17045; 0,0671731; 
1,11546; 0,03933; 2,17707; 0,0651104; 
1,11932; 0,0380032; 2,18347; 0,063021; 
1,12306; 0,0366622; 2,18967; 0,0609067; 
1,12666; 0,035308; 2,19565; 0,0587693; 
1,13012; 0,033942; 2,20142; 0,0566109; 
1,13344; 0,0325652; 2,20697; 0,0544332; 
1,13663; 0,0311788; 2,21231; 0,0522382; 
1,13968; 0,029784; 2,21742; 0,0500276; 
1,14259; 0,0283819; 2,22231; 0,0478033; 
1,14536; 0,0269737; 2,22698; 0,0455672; 
1,14798; 0,0255605; 2,23143; 0,0433212; 
1,15047; 0,0241435; 2,23565; 0,0410669; 
1,15281; 0,0227238; 2,23964; 0,0388063; 
1,15501; 0,0213024; 2,24341; 0,0365411; 
1,15707; 0,0198805; 2,24695; 0,0342731; 
1,15899; 0,0184592; 2,25026; 0,0320041; 
1,16076; 0,0170395; 2,25335; 0,0297357; 
1,1624; 0,0156225; 2,25621; 0,0274698; 
1,16389; 0,0142092; 2,25884; 0,0252079; 
1,16524; 0,0128007; 2,26125; 0,0229518; 
1,16645; 0,0113981; 2,26343; 0,0207032; 
1,16752; 0,0100022; 2,26539; 0,0184636; 
1,16845; 0,00861413; 2,26713; 0,0162346; 
1,16924; 0,00723482; 2,26864; 0,0140179; 
1,1699; 0,00586521; 2,26993; 0,011815; 
1,17041; 0,00450625; 2,271; 0,00962742; 
1,1708; 0,00315886; 2,27186; 0,00745663; 
1,17105; 0,00182392; 2,27249; 0,00530411; 
1,17116; 0,000502317; 2,27292; 0,00317129; 
1,17115; -0,000805089; 2,27313; 0,00105959; 
1,171; -0,00209746; 2,27313; -0,00102962; 
1,17073; -0,00337398; 2,27292; -0,00309501; 
1,17033; -0,00463386; 2,27251; -0,00513526; 
1,1698; -0,00587632; 2,2719; -0,00714911; 
1,16915; -0,0071006; 2,27108; -0,0091353; 
1,16838; -0,00830598; 2,27007; -0,0110926; 
1,16749; -0,00949175; 2,26887; -0,01302; 
1,16649; -0,0106572; 2,26747; -0,0149161; 
1,16536; -0,0118017; 2,26588; -0,01678; 
1,16413; -0,0129246; 2,26411; -0,0186106; 
1,16278; -0,0140253; 2,26216; -0,0204068; 
1,16132; -0,0151032; 2,26003; -0,0221677; 
1,15976; -0,0161577; 2,25773; -0,0238923; 
1,15809; -0,0171883; 2,25526; -0,0255797; 
1,15632; -0,0181945; 2,25262; -0,0272291; 
1,15445; -0,0191757; 2,24981; -0,0288396; 
1,15249; -0,0201315; 2,24685; -0,0304103; 
1,15043; -0,0210615; 2,24373; -0,0319406; 
1,14828; -0,0219652; 2,24046; -0,0334298; 
1,14603; -0,0228422; 2,23705; -0,034877; 
1,14371; -0,0236922; 2,23349; -0,0362818; 
1,1413; -0,0245147; 2,22979; -0,0376435; 
1,13881; -0,0253096; 2,22596; -0,0389616; 
1,13624; -0,0260764; 2,222; -0,0402355; 
1,13359; -0,026815; 2,21792; -0,0414647; 
1,13087; -0,027525; 2,21371; -0,0426489; 
1,12809; -0,0282062; 2,20939; -0,0437875; 
1,12523; -0,0288585; 2,20495; -0,0448803; 
1,12232; -0,0294816; 2,20041; -0,0459269; 
1,11934; -0,0300755; 2,19577; -0,046927; 
1,1163; -0,0306399; 2,19103; -0,0478804; 
1,11321; -0,0311748; 2,18619; -0,0487869; 
1,11007; -0,0316801; 2,18127; -0,0496463; 
1,10688; -0,0321557; 2,17627; -0,0504584; 
1,10364; -0,0326016; 2,17118; -0,0512232; 
1,10036; -0,0330178; 2,16602; -0,0519406; 
1,09704; -0,0334043; 2,1608; -0,0526106; 
1,09368; -0,0337611; 2,1555; -0,0532332; 
1,09028; -0,0340883; 2,15015; -0,0538084; 
1,08686; -0,034386; 2,14474; -0,0543364; 
1,08341; -0,0346543; 2,13929; -0,0548172; 
1,07993; -0,0348932; 2,13378; -0,055251; 
1,07643; -0,035103; 2,12824; -0,055638; 
1,07291; -0,0352837; 2,12266; -0,0559785; 
1,06938; -0,0354356; 2,11704; -0,0562726; 
1,06583; -0,0355589; 2,1114; -0,0565206; 
1,06226; -0,0356538; 2,10574; -0,056723; 
1,0587; -0,0357206; 2,10006; -0,05688; 
1,05512; -0,0357594; 2,09437; -0,0569919; 
1,05154; -0,0357706; 2,08866; -0,0570593; 
1,04797; -0,0357545; 2,08296; -0,0570826; 
1,04439; -0,0357113; 2,07725; -0,0570622; 
1,04083; -0,0356415; 2,07154; -0,0569986; 
1,03727; -0,0355453; 2,06585; -0,0568924; 
1,03372; -0,0354232; 2,06017; -0,056744; 
1,03018; -0,0352755; 2,0545; -0,0565542; 
1,02666; -0,0351025; 2,04886; -0,0563234; 
1,02316; -0,0349048; 2,04324; -0,0560524; 
1,01968; -0,0346827; 2,03765; -0,0557417; 
1,01623; -0,0344367; 2,03209; -0,055392; 
1,0128; -0,0341672; 2,02657; -0,0550041; 
1,0094; -0,0338747; 2,02109; -0,0545786; 
1,00602; -0,0335597; 2,01566; -0,0541163; 
1,00268; -0,0332226; 2,01027; -0,0536179; 
0,999379; -0,0328639; 2,00493; -0,0530843; 
0,996112; -0,0324843; 1,99965; -0,0525161; 
0,992883; -0,0320841; 1,99443; -0,0519143; 
0,989696; -0,0316639; 1,98927; -0,0512797; 
0,986551; -0,0312243; 1,98418; -0,050613; 
0,983451; -0,0307657; 1,97915; -0,0499152; 
0,980399; -0,0302889; 1,9742; -0,0491872; 
0,977394; -0,0297942; 1,96931; -0,0484297; 
0,97444; -0,0292824; 1,96451; -0,0476438; 
0,971538; -0,0287539; 1,95979; -0,0468303; 
0,96869; -0,0282094; 1,95515; -0,0459902; 
0,965897; -0,0276494; 1,95059; -0,0451244; 
0,963161; -0,0270746; 1,94612; -0,0442338; 
0,960483; -0,0264856; 1,94174; -0,0433194; 
0,957864; -0,0258829; 1,93746; -0,0423821; 
0,955306; -0,0252671; 1,93327; -0,0414229; 
0,952811; -0,0246389; 1,92917; -0,0404428; 
0,950379; -0,0239989; 1,92518; -0,0394427; 
0,948012; -0,0233478; 1,92129; -0,0384237; 
0,94571; -0,022686; 1,9175; -0,0373867; 
0,943475; -0,0220143; 1,91381; -0,0363327; 
0,941307; -0,0213333; 1,91023; -0,0352627; 
0,939208; -0,0206435; 1,90676; -0,0341777; 
0,937179; -0,0199457; 1,90339; -0,0330786; 
0,935219; -0,0192404; 1,90014; -0,0319666; 
0,933331; -0,0185282; 1,897; -0,0308424; 
0,931514; -0,0178098; 1,89397; -0,0297072; 
0,929769; -0,0170858; 1,89106; -0,028562; 
0,928097; -0,0163567; 1,88826; -0,0274076; 
0,926498; -0,0156233; 1,88558; -0,0262452; 
0,924972; -0,014886; 1,88301; -0,0250756; 
0,923521; -0,0141456; 1,88056; -0,0238998; 
0,922143; -0,0134026; 1,87823; -0,0227188; 
0,92084; -0,0126576; 1,87602; -0,0215336; 
0,919612; -0,0119112; 1,87393; -0,020345; 
0,918458; -0,011164; 1,87195; -0,0191541; 
0,917379; -0,0104165; 1,8701; -0,0179618; 
0,916375; -0,00966929; 1,86836; -0,016769; 
0,915445; -0,00892301; 1,86674; -0,0155765; 
0,91459; -0,00817817; 1,86524; -0,0143854; 
0,91381; -0,00743533; 1,86386; -0,0131965; 
0,913103; -0,00669502; 1,8626; -0,0120106; 
0,91247; -0,00595779; 1,86146; -0,0108287; 
0,911911; -0,00522416; 1,86044; -0,00965157; 
0,911426; -0,00449465; 1,85953; -0,0084801; 
0,911012; -0,00376977; 1,85874; -0,0073151; 
0,910671; -0,00305002; 1,85807; -0,00615739; 
0,910402; -0,00233588; 1,85751; -0,00500776; 
0,910204; -0,00162785; 1,85707; -0,00386701; 
0,910076; -0,000926382; 1,85674; -0,0027359; 
0,910019; -0,00023195; 1,85652; -0,00161518; 
0,91003; 0,000454998; 1,85641; -0,000505593; 
0,910109; 0,00113402; 1,85642; 0,000592138; 
0,910256; 0,0018047; 1,85653; 0,00167731; 
0,91047; 0,0024666; 1,85675; 0,00274924; 
0,910749; 0,00311933; 1,85708; 0,00380725; 
0,911093; 0,00376248; 1,85751; 0,0048507; 
0,911501; 0,00439568; 1,85805; 0,00587895; 
0,911972; 0,00501855; 1,85869; 0,00689139; 
0,912505; 0,00563074; 1,85943; 0,00788742; 
0,913098; 0,00623189; 1,86027; 0,00886647; 
0,913751; 0,00682167; 1,8612; 0,00982797; 
0,914462; 0,00739976; 1,86223; 0,0107714; 
0,91523; 0,00796584; 1,86335; 0,0116962; 
0,916055; 0,00851962; 1,86457; 0,0126019; 
0,916934; 0,00906082; 1,86587; 0,0134881; 
0,917866; 0,00958915; 1,86727; 0,0143542; 
0,918851; 0,0101044; 1,86874; 0,0151999; 
0,919887; 0,0106062; 1,87031; 0,0160246; 
0,920972; 0,0110945; 1,87195; 0,0168281; 
0,922105; 0,0115689; 1,87367; 0,0176099; 
0,923285; 0,0120293; 1,87547; 0,0183698; 
0,924511; 0,0124754; 1,87734; 0,0191072; 
0,92578; 0,0129072; 1,87929; 0,019822; 
0,927092; 0,0133244; 1,88131; 0,0205138; 
0,928444; 0,0137268; 1,88339; 0,0211824; 
0,929836; 0,0141144; 1,88554; 0,0218275; 
0,931267; 0,0144869; 1,88776; 0,0224489; 
0,932733; 0,0148443; 1,89003; 0,0230464; 
0,934235; 0,0151865; 1,89237; 0,0236197; 
0,93577; 0,0155134; 1,89476; 0,0241688; 
0,937337; 0,0158249; 1,8972; 0,0246934; 
0,938935; 0,0161209; 1,89969; 0,0251935; 
0,940561; 0,0164013; 1,90224; 0,0256689; 
0,942214; 0,0166662; 1,90483; 0,0261195; 
0,943894; 0,0169155; 1,90746; 0,0265453; 
0,945597; 0,0171492; 1,91013; 0,0269462; 
0,947323; 0,0173673; 1,91285; 0,0273221; 
0,94907; 0,0175697; 1,9156; 0,0276732; 
0,950836; 0,0177566; 1,91838; 0,0279993; 
0,952621; 0,0179279; 1,9212; 0,0283006; 
0,954421; 0,0180837; 1,92404; 0,028577; 
0,956237; 0,018224; 1,92691; 0,0288286; 
0,958066; 0,0183489; 1,92981; 0,0290555; 
0,959906; 0,0184584; 1,93272; 0,0292578; 
0,961757; 0,0185527; 1,93566; 0,0294356; 
0,963616; 0,0186319; 1,93861; 0,0295891; 
0,965483; 0,018696; 1,94157; 0,0297184; 
0,967355; 0,0187452; 1,94455; 0,0298237; 
0,969231; 0,0187796; 1,94754; 0,0299051; 
0,97111; 0,0187993; 1,95053; 0,0299628; 
0,972991; 0,0188045; 1,95353; 0,0299972; 
0,974871; 0,0187954; 1,95653; 0,0300083; 
0,976749; 0,0187721; 1,95953; 0,0299966; 
0,978625; 0,0187347; 1,96253; 0,0299621; 
0,980496; 0,0186835; 1,96552; 0,0299052; 
0,982361; 0,0186187; 1,96851; 0,0298262; 
0,984219; 0,0185404; 1,97149; 0,0297254; 
0,986069; 0,0184489; 1,97445; 0,0296031; 
0,987908; 0,0183443; 1,97741; 0,0294596; 
0,989737; 0,018227; 1,98034; 0,0292953; 
0,991553; 0,0180971; 1,98327; 0,0291105; 
0,993356; 0,0179548; 1,98617; 0,0289057; 
0,995144; 0,0178005; 1,98905; 0,0286811; 
0,996916; 0,0176343; 1,9919; 0,0284372; 
0,99867; 0,0174566; 1,99473; 0,0281743; 
1,00041; 0,0172675; 1,99754; 0,0278929; 
1,00212; 0,0170674; 2,00031; 0,0275934; 
1,00382; 0,0168566; 2,00305; 0,0272762; 
1,00549; 0,0166352; 2,00577; 0,0269418; 
