1.90295;1.37177;3.1046;2.5222;4;-0,189201; ;2419;2.77662;2.87927;3.99998;-0,189195; ;37452
1.74889;1.09113;3.10578;2.52074;4;-0,189201; ;2349;2.77721;2.8787;3.99998;-0,189195; ;53626
1.2382;1.87826;1.42095;3.73912;4.00001;-0,189201; ;1804;2.76857;2.88701;3.99998;-0,189195; ;44640
1.83205;1.04483;2.61733;3.02485;4.00002;-0,189201; ;1773;2.78358;2.87251;3.99996;-0,189191; ;42653
1.82068;1.81924;2.90819;2.74637;4.00001;-0,189201; ;1759;2.7692;2.88641;3.99998;-0,189195; ;38984
1.46899;1.45925;3.0459;2.59281;4.00002;-0,189201; ;1792;2.77307;2.88272;3.99999;-0,189199; ;38359
1.4063;1.94459;2.34823;3.23818;4;-0,189201; ;2885;2.7912;2.86515;3.99999;-0,189199; ;41781
1.67874;1.01984;3.04887;2.58929;4.00001;-0,189201; ;1904;2.77844;2.87753;3.99999;-0,189198; ;50029
1.13913;1.78355;2.58971;3.04852;4.00001;-0,189201; ;1955;2.78519;2.87098;3.99998;-0,189196; ;44612
1.82092;1.50813;3.45404;2.01733;4.00001;-0,189201; ;1927;2.77327;2.88252;3.99999;-0,189199; ;54394
1.23205;1.09848;2.53928;3.09064;4;-0,189201; ;2471;2.77863;2.87735;3.99999;-0,189198; ;37915
1.26322;1.32979;1.92303;3.50742;4;-0,189201; ;2220;2.76929;2.88632;3.99998;-0,189195; ;49493
1.07947;1.21247;2.10705;3.40005;4;-0,189201; ;2621;2.77693;2.87897;3.99998;-0,189195; ;43134
1.4498;1.2417;3.32788;2.21928;4;-0,189201; ;2786;2.77864;2.87734;3.99999;-0,189198; ;45589
1.11576;1.40442;2.61012;3.03109;4.00003;-0,189202; ;1668;2.76913;2.88647;3.99998;-0,189195; ;56040
1.37516;1.9174;2.68731;2.96284;4.00001;-0,189201; ;1782;2.7742;2.88163;4;-0,1892; ;46630
1.05909;1.76229;2.69827;2.95287;4.00001;-0,189201; ;1774;2.76903;2.88657;3.99998;-0,189195; ;47120
1.35928;1.35913;3.45226;2.02038;4;-0,189201; ;2200;2.78384;2.87229;3.99998;-0,189196; ;45385
1.90588;1.33577;2.89542;2.75983;4.00001;-0,189201; ;1775;2.76907;2.88653;3.99998;-0,189195; ;54061
1.04794;1.11769;1.52144;3.69936;4.00001;-0,189201; ;1905;2.76322;2.89216;3.99999;-0,189199; ;52437
1.36239;1.93447;2.62272;3.0202;4.00003;-0,189202; ;1698;2.77066;2.88502;3.99999;-0,189198; ;46459
1.10912;1.26377;2.13852;3.38034;4;-0,189201; ;2835;2.76931;2.8863;3.99998;-0,189195; ;58443
1.42682;1.22212;3.74102;1.41594;4.00001;-0,189201; ;1783;2.78343;2.87269;3.99998;-0,189196; ;43831
1.0858;1.01517;2.99424;2.6523;4.00002;-0,189201; ;1725;2.77335;2.88245;3.99999;-0,189199; ;48121
1.13781;1.28604;2.68491;2.96502;4.00001;-0,189201; ;1801;2.77337;2.88242;3.99999;-0,189199; ;52283
1.02587;1.9338;2.19346;3.34496;4;-0,189201; ;3066;2.77457;2.88128;4;-0,1892; ;51419
1.57276;1.2735;3.33744;2.20489;4;-0,189201; ;4383;2.76912;2.88648;3.99998;-0,189195; ;39200
1.16746;1.25445;2.81389;2.84291;4.00001;-0,189201; ;1768;2.79711;2.8594;4;-0,1892; ;36691
1.93309;1.02037;3.50679;1.92418;4;-0,189201; ;2201;2.77311;2.88267;3.99999;-0,189199; ;43643
1.76232;1.95705;2.77636;2.87957;4.00001;-0,189201; ;2019;2.76321;2.89216;3.99999;-0,189199; ;55756
1.48124;1.8269;2.27234;3.29188;4;-0,189201; ;3189;2.78304;2.87303;3.99996;-0,189191; ;42475
1.6649;1.59372;2.93413;2.71865;4.00002;-0,189201; ;1668;2.7731;2.88268;3.99999;-0,189199; ;51887
1.55323;1.71998;1.52688;3.69712;4.00001;-0,189201; ;1902;2.76903;2.88657;3.99998;-0,189195; ;46646
1.23657;1.82282;2.42306;3.18257;4;-0,189201; ;3089;2.76332;2.89205;3.99999;-0,189199; ;47529
1.94271;1.04946;3.18438;2.42069;4;-0,189201; ;3270;2.76916;2.88644;3.99998;-0,189195; ;48771
1.58735;1.28686;3.35475;2.17845;4;-0,189201; ;2482;2.76838;2.88719;3.99998;-0,189195; ;48860
1.00738;1.43683;2.52854;3.09944;4;-0,189201; ;2351;2.76691;2.88861;3.99998;-0,189197; ;47399
1.40871;1.07442;3.29469;2.26826;4;-0,189201; ;3992;2.7743;2.88153;4;-0,1892; ;46689
1.27744;1.42413;1.82796;4.10478;4.4934;-0,217234; ;475;3.09999;3.25279;4.4934;-0,217234; ;69749
1.62866;1.11276;4.23441;1.50347;4.4934;-0,217234; ;471;3.10251;3.25039;4.4934;-0,217234; ;92850
1.22918;1.06053;4.2123;1.56434;4.4934;-0,217234; ;474;3.07263;3.27864;4.49339;-0,217234; ;73301
1.78127;1.63017;4.06005;1.92527;4.4934;-0,217234; ;1130;3.0761;3.2754;4.4934;-0,217234; ;84913
1.3635;1.12876;4.26434;1.41636;4.4934;-0,217234; ;498;3.08651;3.26557;4.49338;-0,217234; ;72630
1.56292;1.13167;4.31249;1.26218;4.4934;-0,217234; ;593;3.08458;3.26741;4.4934;-0,217234; ;94607
1.34361;1.71693;1.47847;4.2432;4.4934;-0,217234; ;516;3.06204;3.28855;4.4934;-0,217234; ;70131
1.83126;1.0226;4.28713;1.3458;4.4934;-0,217234; ;469;3.08665;3.26545;4.4934;-0,217234; ;64281
1.11879;1.53741;1.49094;4.23884;4.4934;-0,217234; ;489;3.08368;3.26825;4.49339;-0,217234; ;74008
1.96456;1.60824;3.92525;2.18701;4.4934;-0,217234; ;569;3.07769;3.27391;4.4934;-0,217234; ;69839
1.73637;1.71136;3.92009;2.19625;4.4934;-0,217234; ;470;3.09998;3.25281;4.4934;-0,217234; ;78121
1.78703;1.51846;4.11194;1.8118;4.4934;-0,217234; ;490;3.09128;3.26108;4.4934;-0,217234; ;79882
1.21519;1.47689;1.56328;4.21269;4.4934;-0,217234; ;478;3.1001;3.25269;4.4934;-0,217234; ;79416
1.32999;1.96816;1.68809;4.16425;4.4934;-0,217234; ;473;3.10503;3.24798;4.4934;-0,217234; ;88377
1.94777;1.31304;4.23432;1.50371;4.4934;-0,217234; ;492;3.06046;3.29001;4.49339;-0,217234; ;84743
1.48699;1.9691;1.67936;4.16778;4.4934;-0,217234; ;624;3.11326;3.2401;4.4934;-0,217234; ;82635
1.8468;1.41058;4.15105;1.72029;4.4934;-0,217234; ;615;3.10805;3.24508;4.49338;-0,217234; ;78433
1.95206;1.54246;4.12976;1.77081;4.4934;-0,217234; ;485;3.1044;3.24858;4.49339;-0,217234; ;76926
1.16128;1.35885;1.41099;4.26612;4.4934;-0,217234; ;493;3.09899;3.25375;4.4934;-0,217234; ;73108
1.43871;1.92084;1.71983;4.15125;4.4934;-0,217234; ;615;3.08716;3.26498;4.49339;-0,217234; ;60948
1.95591;1.96554;2.24948;3.88979;4.4934;-0,217234; ;721;3.10494;3.24807;4.4934;-0,217234; ;69067
1.25073;1.8125;1.63626;4.18489;4.4934;-0,217234; ;453;3.08414;3.26782;4.49339;-0,217234; ;67538
1.7299;1.09374;4.31398;1.25708;4.4934;-0,217234; ;830;3.07551;3.27595;4.4934;-0,217234; ;92485
1.79092;1.21329;4.2865;1.3478;4.4934;-0,217234; ;604;3.06212;3.28847;4.4934;-0,217234; ;88383
1.34111;1.92452;1.71566;4.15297;4.4934;-0,217234; ;608;3.07803;3.27359;4.4934;-0,217234; ;71856
1.77168;1.19935;4.28021;1.36765;4.4934;-0,217234; ;464;3.10216;3.25066;4.49335;-0,217234; ;65348
1.74978;1.21026;4.24889;1.46205;4.4934;-0,217234; ;615;3.10478;3.24822;4.4934;-0,217234; ;79730
1.74568;1.76588;2.00738;4.02008;4.4934;-0,217234; ;923;3.08639;3.26568;4.49338;-0,217234; ;68881
1.41083;1.05562;4.19121;1.62001;4.4934;-0,217234; ;467;3.07899;3.27268;4.4934;-0,217234; ;75927
1.76585;1.92511;2.18019;3.92905;4.4934;-0,217234; ;550;3.09968;3.25309;4.4934;-0,217234; ;84194
1.0125;1.82721;1.31856;4.29558;4.4934;-0,217234; ;469;3.10738;3.24574;4.4934;-0,217234; ;75096
1.35581;1.44651;1.6825;4.16651;4.4934;-0,217234; ;620;3.0864;3.26569;4.4934;-0,217234; ;73909
1.64138;1.13262;4.20271;1.58993;4.4934;-0,217234; ;498;3.09989;3.2529;4.4934;-0,217234; ;67681
1.77913;1.3361;4.23309;1.50717;4.4934;-0,217234; ;466;3.08365;3.26828;4.49339;-0,217234; ;92211
1.4969;1.96204;1.54603;4.21906;4.4934;-0,217234; ;473;3.06441;3.28631;4.49338;-0,217234; ;74746
1.55403;1.47514;4.06183;1.92151;4.4934;-0,217234; ;1496;3.11579;3.23766;4.4934;-0,217234; ;65269
1.79954;1.50074;4.15099;1.72045;4.4934;-0,217234; ;603;3.06764;3.28332;4.4934;-0,217234; ;63130
1.42259;1.14494;4.16566;1.68461;4.4934;-0,217234; ;624;3.08655;3.26553;4.49338;-0,217234; ;81841
1.56717;1.06797;4.30383;1.29139;4.4934;-0,217234; ;589;3.10084;3.25195;4.49337;-0,217234; ;75698
1.67001;1.3901;4.18175;1.64426;4.4934;-0,217234; ;467;3.10184;3.25097;4.49335;-0,217234; ;68090
1.11794;1.71773;1.52777;4.2257;4.4934;-0,217234; ;484;3.0767;3.27483;4.4934;-0,217234; ;78995
1.67736;1.32884;4.24168;1.48283;4.4934;-0,217234; ;503;3.08159;3.27023;4.4934;-0,217234; ;73084
1.23173;1.70699;1.40871;4.26687;4.4934;-0,217234; ;503;3.07462;3.27679;4.4934;-0,217234; ;78035
1.47232;1.57432;1.89111;4.07607;4.4934;-0,217234; ;885;3.08245;3.26942;4.4934;-0,217234; ;67123
1.17944;1.44483;1.24852;4.31646;4.4934;-0,217234; ;698;3.08118;3.27062;4.4934;-0,217234; ;76982
1.00903;1.66666;1.30884;4.29856;4.4934;-0,217234; ;471;3.07634;3.27517;4.4934;-0,217234; ;80724
1.39069;1.47417;1.59815;4.19959;4.4934;-0,217234; ;500;3.08738;3.26477;4.4934;-0,217234; ;62951
1.2056;1.79818;1.3215;4.29468;4.4934;-0,217234; ;479;3.10327;3.24967;4.49339;-0,217234; ;80267
1.30596;1.17321;4.29403;1.32363;4.4934;-0,217234; ;476;3.08557;3.26647;4.4934;-0,217234; ;74476
1.16085;1.04743;4.31528;1.25262;4.4934;-0,217234; ;691;3.08675;3.26534;4.49338;-0,217234; ;73052
1.85467;1.8428;3.83326;2.34451;4.4934;-0,217234; ;444;3.09798;3.2547;4.49339;-0,217234; ;70875
1.66855;1.74542;1.61755;4.19216;4.4934;-0,217234; ;481;3.08733;3.26481;4.4934;-0,217234; ;79785
1.21762;1.45699;1.4885;4.2397;4.4934;-0,217234; ;497;3.07849;3.27315;4.4934;-0,217234; ;76495
1.85579;1.26738;4.24353;1.47753;4.4934;-0,217234; ;497;3.10089;3.2519;4.49337;-0,217234; ;56149
1.89927;1.65262;3.99895;2.04916;4.4934;-0,217234; ;562;3.1342;3.21985;4.4934;-0,217234; ;68634
1.67732;1.43245;4.20088;1.59476;4.4934;-0,217234; ;492;3.07395;3.27741;4.4934;-0,217234; ;69927
1.55399;1.77762;1.77931;4.1261;4.4934;-0,217234; ;480;3.10454;3.24846;4.4934;-0,217234; ;77930
1.25902;1.2761;1.42205;4.26244;4.4934;-0,217234; ;476;3.10253;3.25037;4.49339;-0,217234; ;61168
1.17613;1.00476;4.29081;1.33403;4.4934;-0,217234; ;470;3.09813;3.25457;4.4934;-0,217234; ;90570
1.90333;1.71032;3.95976;2.1239;4.4934;-0,217234; ;469;3.07785;3.27376;4.4934;-0,217234; ;60467
1.22335;1.15386;4.25494;1.44434;4.4934;-0,217234; ;618;3.0793;3.27238;4.4934;-0,217234; ;81147
1.07884;1.84057;1.31382;4.29704;4.4934;-0,217234; ;483;3.06021;3.29024;4.49339;-0,217234; ;68476
1.46484;1.48616;1.47994;4.24269;4.4934;-0,217234; ;511;3.07792;3.27369;4.4934;-0,217234; ;71127
1.89635;1.10219;4.07657;1.89003;4.4934;-0,217234; ;896;3.0994;3.25336;4.4934;-0,217234; ;63296
1.13066;1.67574;1.9409;4.0526;4.4934;-0,217234; ;571;3.08355;3.26837;4.49339;-0,217234; ;80805
1.13807;1.02884;4.28587;1.3498;4.4934;-0,217234; ;590;3.09926;3.25349;4.4934;-0,217234; ;63333
1.01037;1.64411;1.61093;4.19471;4.4934;-0,217234; ;618;3.08172;3.27011;4.4934;-0,217234; ;68293
1.5589;1.74868;1.44948;4.25319;4.4934;-0,217234; ;470;3.10437;3.24861;4.4934;-0,217234; ;74363
1.04164;1.40608;1.56835;4.21081;4.4934;-0,217234; ;483;3.07732;3.27425;4.4934;-0,217234; ;68416
1.24187;1.95824;1.60726;4.19611;4.4934;-0,217234; ;626;3.11213;3.24118;4.49339;-0,217234; ;54692
1.66616;1.58083;4.08329;1.87546;4.4934;-0,217234; ;1418;3.09821;3.25449;4.4934;-0,217234; ;67442
1.36732;1.72129;1.558;4.21465;4.4934;-0,217234; ;470;3.08786;3.26431;4.4934;-0,217234; ;79024
1.28518;1.41321;1.72221;4.15026;4.4934;-0,217234; ;629;3.08723;3.26491;4.4934;-0,217234; ;67438
1.57601;1.63866;1.88097;4.08076;4.4934;-0,217234; ;1489;3.08916;3.26309;4.4934;-0,217234; ;87438
1.65765;1.60909;4.09254;1.8552;4.4934;-0,217234; ;496;3.10011;3.25268;4.4934;-0,217234; ;95275
1.73856;1.19203;4.27084;1.39663;4.4934;-0,217234; ;485;3.10939;3.24381;4.4934;-0,217234; ;94805
1.61076;1.19649;4.24316;1.47859;4.4934;-0,217234; ;514;3.08482;3.26718;4.4934;-0,217234; ;91446
1.65838;1.30341;4.27087;1.39653;4.4934;-0,217234; ;478;3.08364;3.26829;4.49339;-0,217234; ;90762
1.63711;1.79703;2.00312;4.02221;4.4934;-0,217234; ;688;3.09915;3.2536;4.4934;-0,217234; ;60543
1.4033;1.09213;4.19982;1.59755;4.4934;-0,217234; ;495;3.1032;3.24972;4.49339;-0,217234; ;74187
1.56667;1.1914;4.15418;1.71272;4.4934;-0,217234; ;621;3.09816;3.25453;4.4934;-0,217234; ;85725
1.0316;1.94559;1.76329;4.13297;4.4934;-0,217234; ;492;3.09982;3.25296;4.4934;-0,217234; ;72407
1.21341;1.40144;1.92069;4.06222;4.4934;-0,217234; ;1726;3.10029;3.25251;4.4934;-0,217234; ;60458
1.43384;1.23889;4.11082;1.81434;4.4934;-0,217234; ;483;3.09153;3.26084;4.4934;-0,217234; ;77915
1.21828;1.36657;1.69614;4.16098;4.4934;-0,217234; ;631;3.09997;3.25281;4.4934;-0,217234; ;67452
1.26006;1.63608;1.73856;4.14344;4.4934;-0,217234; ;601;3.08734;3.2648;4.4934;-0,217234; ;60265
1.10289;1.58226;1.51284;4.23107;4.4934;-0,217234; ;482;3.08644;3.26564;4.49338;-0,217234; ;78101
1.39049;1.59104;1.32106;4.29482;4.4934;-0,217234; ;493;3.09897;3.25377;4.4934;-0,217234; ;66494
1.81421;1.85046;2.28431;3.86944;4.4934;-0,217234; ;587;3.07806;3.27355;4.4934;-0,217234; ;82606
1.40701;1.44767;1.69782;4.16029;4.4934;-0,217234; ;627;3.07799;3.27363;4.4934;-0,217234; ;84016
1.09154;1.02741;4.36485;1.06711;4.4934;-0,217234; ;808;3.08688;3.26524;4.4934;-0,217234; ;76743
1.47065;1.37312;4.21275;1.56313;4.4934;-0,217234; ;470;3.1052;3.24782;4.4934;-0,217234; ;65652
1.05941;1.69202;1.27014;4.31015;4.4934;-0,217234; ;469;3.10351;3.24944;4.4934;-0,217234; ;80767
1.50151;1.62439;1.76474;4.13235;4.4934;-0,217234; ;470;3.07833;3.27331;4.4934;-0,217234; ;68112
1.04611;1.9934;1.2631;4.31222;4.4934;-0,217234; ;585;3.09802;3.25467;4.4934;-0,217234; ;76403
1.41356;1.18521;4.13884;1.74947;4.4934;-0,217234; ;495;3.09842;3.25427;4.49338;-0,217234; ;64673
1.88203;1.88454;2.32466;3.84533;4.4934;-0,217234; ;492;3.08675;3.26536;4.4934;-0,217234; ;81371
1.10751;1.21908;1.55579;4.21547;4.4934;-0,217234; ;475;3.1162;3.23726;4.49339;-0,217234; ;77053
1.18161;1.62761;1.6208;4.1909;4.4934;-0,217234; ;454;3.06922;3.28184;4.4934;-0,217234; ;60428
1.22981;1.42318;1.46692;4.24721;4.4934;-0,217234; ;374;3.08643;3.26565;4.49338;-0,217234; ;88131
1.04388;1.26797;1.51459;4.23046;4.49341;-0,217234; ;239;3.17731;3.17731;4.49339;-0,217231; ;4600
1.9446;1.69781;3.91323;2.20847;4.49341;-0,217234; ;230;3.17731;3.17731;4.4934;-0,217231; ;4690
1.03572;1.8498;1.20384;4.32915;4.49341;-0,217234; ;225;3.17729;3.1773;4.49338;-0,217228; ;4363
1.79242;1.3892;4.21419;1.55928;4.49341;-0,217234; ;233;3.17731;3.1773;4.49339;-0,217231; ;4605
1.02558;1.33166;1.34091;4.28867;4.49341;-0,217234; ;233;3.1773;3.1773;4.49338;-0,217228; ;4397
1.10441;1.11683;1.82123;4.10778;4.49341;-0,217234; ;254;3.1773;3.1773;4.49339;-0,21723; ;4485
1.55701;1.99572;2.03551;4.00592;4.49341;-0,217234; ;234;3.17731;3.17731;4.4934;-0,217231; ;4719
1.38356;1.07554;4.20431;1.58571;4.49341;-0,217234; ;235;3.1773;3.17731;4.49339;-0,21723; ;4494
1.48123;1.87334;1.79889;4.11761;4.49341;-0,217234; ;236;3.17731;3.1773;4.49339;-0,21723; ;4506
1.02934;1.93477;1.36698;4.28043;4.49341;-0,217234; ;234;3.17731;3.17731;4.49339;-0,217231; ;4576
1.19445;1.8068;1.33768;4.28968;4.49341;-0,217234; ;241;3.17732;3.17731;4.4934;-0,217232; ;4924
1.17138;1.01689;4.31008;1.27042;4.49341;-0,217234; ;244;3.1773;3.17731;4.49339;-0,21723; ;4486
1.97906;1.94177;4.05979;1.92584;4.49341;-0,217234; ;229;3.1773;3.17731;4.49339;-0,21723; ;4504
1.95687;1.69113;3.96905;2.10651;4.49341;-0,217234; ;227;3.17731;3.17731;4.49339;-0,217231; ;4609
1.03977;1.72416;1.52368;4.22719;4.49341;-0,217234; ;225;3.1773;3.17731;4.49339;-0,21723; ;4502
1.2438;1.31379;1.22816;4.32231;4.49341;-0,217234; ;224;3.17731;3.1773;4.49339;-0,21723; ;4493
1.65237;1.13867;4.24993;1.45904;4.49341;-0,217234; ;236;3.1773;3.1773;4.49338;-0,217228; ;4376
1.81059;1.88462;2.21591;3.90902;4.49341;-0,217234; ;226;3.17731;3.17732;4.4934;-0,217232; ;4834
1.34355;1.0977;4.32208;1.22897;4.49341;-0,217234; ;241;3.1773;3.17731;4.49339;-0,21723; ;4498
1.82154;1.55417;4.18537;1.63506;4.49341;-0,217234; ;229;3.1773;3.17731;4.49339;-0,21723; ;4496
1.51484;1.94496;2.05052;3.99826;4.49341;-0,217234; ;230;3.17731;3.1773;4.49339;-0,21723; ;4479
1.47987;1.98025;1.72347;4.14975;4.49341;-0,217234; ;235;3.1773;3.17731;4.49339;-0,21723; ;4517
1.04971;1.55338;1.6564;4.17697;4.49341;-0,217234; ;243;3.1773;3.17732;4.49339;-0,217231; ;4602
1.12459;1.56055;1.12503;4.35029;4.49341;-0,217234; ;240;3.17732;3.17731;4.4934;-0,217231; ;4702
1.02353;1.94794;1.76364;4.13283;4.49341;-0,217234; ;234;3.1773;3.1773;4.49338;-0,217228; ;4349
1.954;1.1627;4.19071;1.62131;4.49341;-0,217234; ;237;3.1773;3.17731;4.49339;-0,21723; ;4496
1.12131;1.39817;1.24795;4.31664;4.49341;-0,217234; ;227;3.17731;3.1773;4.49339;-0,21723; ;4485
1.07472;1.02764;4.32568;1.21622;4.49341;-0,217234; ;235;3.17732;3.1773;4.4934;-0,217231; ;4716
1.45404;1.45485;1.66657;4.17292;4.49341;-0,217234; ;237;3.17731;3.1773;4.49339;-0,21723; ;4475
1.59518;1.78556;1.69351;4.16206;4.49341;-0,217234; ;227;3.1773;3.17731;4.49339;-0,21723; ;4486
