1,40358; 1,63794; 94,752; -10,8011; 
1,42; 1,64572; 94,6434; -10,9256; 
1,4365; 1,65359; 94,5335; -11,0506; 
1,45307; 1,66154; 94,4224; -11,1763; 
1,46973; 1,66959; 94,31; -11,3025; 
1,48646; 1,67773; 94,1963; -11,4294; 
1,50328; 1,68596; 94,0814; -11,5568; 
1,52018; 1,69429; 93,9652; -11,685; 
1,53717; 1,70271; 93,8477; -11,8137; 
1,55424; 1,71122; 93,7289; -11,9431; 
1,57139; 1,71982; 93,6088; -12,0732; 
1,58864; 1,72852; 93,4875; -12,204; 
1,60596; 1,73731; 93,3648; -12,3354; 
1,62338; 1,74619; 93,2408; -12,4675; 
1,64089; 1,75518; 93,1154; -12,6004; 
1,65849; 1,76425; 92,9887; -12,734; 
1,67617; 1,77343; 92,8607; -12,8683; 
1,69395; 1,7827; 92,7314; -13,0033; 
1,71183; 1,79206; 92,6007; -13,1391; 
1,7298; 1,80153; 92,4686; -13,2757; 
1,74786; 1,81109; 92,3351; -13,413; 
1,76602; 1,82075; 92,2003; -13,5512; 
1,78427; 1,83051; 92,0641; -13,6901; 
1,80263; 1,84037; 91,9265; -13,8299; 
1,82108; 1,85033; 91,7875; -13,9705; 
1,83964; 1,86039; 91,6471; -14,1119; 
1,85829; 1,87055; 91,5053; -14,2542; 
1,87705; 1,88081; 91,362; -14,3974; 
1,89591; 1,89118; 91,2173; -14,5415; 
1,91487; 1,90165; 91,0712; -14,6864; 
1,93394; 1,91222; 90,9236; -14,8323; 
1,95312; 1,92289; 90,7745; -14,9791; 
1,9724; 1,93367; 90,624; -15,1269; 
1,99179; 1,94455; 90,472; -15,2756; 
2,01129; 1,95554; 90,3185; -15,4253; 
2,0309; 1,96664; 90,1635; -15,576; 
2,05062; 1,97784; 90,007; -15,7277; 
2,07046; 1,98915; 89,8489; -15,8805; 
2,09041; 2,00057; 89,6894; -16,0342; 
2,11047; 2,0121; 89,5282; -16,1891; 
2,13065; 2,02373; 89,3656; -16,345; 
2,15094; 2,03548; 89,2013; -16,502; 
2,17136; 2,04734; 89,0355; -16,6601; 
2,19189; 2,05931; 88,8681; -16,8194; 
2,21254; 2,07139; 88,6991; -16,9798; 
2,23332; 2,08358; 88,5285; -17,1414; 
2,25422; 2,09589; 88,3563; -17,3041; 
2,27524; 2,10831; 88,1824; -17,4681; 
2,29638; 2,12085; 88,0069; -17,6334; 
2,31766; 2,13351; 87,8298; -17,7998; 
2,33905; 2,14628; 87,6509; -17,9676; 
2,36058; 2,15917; 87,4704; -18,1366; 
2,38224; 2,17218; 87,2882; -18,307; 
2,40403; 2,1853; 87,1043; -18,4787; 
2,42594; 2,19855; 86,9186; -18,6518; 
2,448; 2,21192; 86,7312; -18,8262; 
2,47018; 2,22541; 86,5421; -19,0021; 
2,49251; 2,23902; 86,3512; -19,1794; 
2,51496; 2,25276; 86,1585; -19,3582; 
2,53756; 2,26662; 85,964; -19,5384; 
2,5603; 2,28061; 85,7677; -19,7202; 
2,58317; 2,29472; 85,5696; -19,9035; 
2,60619; 2,30896; 85,3697; -20,0884; 
2,62935; 2,32333; 85,1678; -20,2749; 
2,65266; 2,33783; 84,9642; -20,463; 
2,67611; 2,35247; 84,7586; -20,6527; 
2,69971; 2,36723; 84,5511; -20,8442; 
2,72346; 2,38212; 84,3417; -21,0373; 
2,74735; 2,39715; 84,1303; -21,2323; 
2,7714; 2,41232; 83,917; -21,4289; 
2,7956; 2,42762; 83,7018; -21,6274; 
2,81995; 2,44306; 83,4845; -21,8278; 
2,84446; 2,45863; 83,2652; -22,03; 
2,86912; 2,47435; 83,0439; -22,2342; 
2,89395; 2,49021; 82,8205; -22,4403; 
2,91893; 2,50621; 82,5951; -22,6483; 
2,94407; 2,52235; 82,3675; -22,8585; 
2,96938; 2,53864; 82,1379; -23,0706; 
2,99485; 2,55507; 81,9061; -23,2849; 
3,02048; 2,57166; 81,6722; -23,5013; 
3,04628; 2,58839; 81,4361; -23,7199; 
3,07225; 2,60527; 81,1978; -23,9408; 
3,09838; 2,6223; 80,9573; -24,1639; 
3,12469; 2,63949; 80,7145; -24,3893; 
3,15118; 2,65683; 80,4695; -24,6171; 
3,17783; 2,67433; 80,2221; -24,8473; 
3,20466; 2,69199; 79,9725; -25,08; 
3,23167; 2,7098; 79,7205; -25,3152; 
3,25886; 2,72778; 79,4662; -25,5529; 
3,28623; 2,74592; 79,2095; -25,7932; 
3,31378; 2,76422; 78,9503; -26,0362; 
3,34151; 2,78269; 78,6887; -26,282; 
3,36943; 2,80133; 78,4247; -26,5305; 
3,39754; 2,82013; 78,1581; -26,7818; 
3,42584; 2,83911; 77,889; -27,036; 
3,45432; 2,85827; 77,6174; -27,2932; 
3,483; 2,87759; 77,3431; -27,5534; 
3,51187; 2,8971; 77,0663; -27,8167; 
3,54094; 2,91678; 76,7868; -28,0832; 
3,57021; 2,93665; 76,5046; -28,3528; 
3,59968; 2,9567; 76,2197; -28,6257; 
3,62935; 2,97694; 75,9321; -28,902; 
3,65922; 2,99736; 75,6417; -29,1818; 
3,68929; 3,01797; 75,3485; -29,465; 
3,71958; 3,03878; 75,0524; -29,7518; 
3,75007; 3,05978; 74,7534; -30,0423; 
3,78077; 3,08098; 74,4515; -30,3366; 
3,81169; 3,10238; 74,1467; -30,6346; 
3,84282; 3,12398; 73,8388; -30,9366; 
3,87417; 3,14578; 73,5279; -31,2427; 
3,90574; 3,16779; 73,2139; -31,5528; 
3,93753; 3,19002; 72,8968; -31,8671; 
3,96954; 3,21245; 72,5766; -32,1858; 
4,00178; 3,2351; 72,2531; -32,5088; 
4,03424; 3,25798; 71,9264; -32,8364; 
4,06694; 3,28107; 71,5964; -33,1686; 
4,09986; 3,30438; 71,263; -33,5055; 
4,13303; 3,32793; 70,9262; -33,8473; 
4,16642; 3,3517; 70,586; -34,194; 
4,20006; 3,37571; 70,2423; -34,5459; 
4,23394; 3,39996; 69,8951; -34,903; 
4,26806; 3,42445; 69,5443; -35,2654; 
4,30243; 3,44918; 69,1898; -35,6333; 
4,33704; 3,47417; 68,8316; -36,0069; 
4,37191; 3,4994; 68,4696; -36,3863; 
4,40703; 3,52489; 68,1038; -36,7715; 
4,44241; 3,55064; 67,7342; -37,1629; 
4,47805; 3,57666; 67,3606; -37,5606; 
4,51394; 3,60294; 66,9829; -37,9646; 
4,55011; 3,6295; 66,6012; -38,3753; 
4,58654; 3,65633; 66,2154; -38,7927; 
4,62323; 3,68344; 65,8254; -39,2171; 
4,66021; 3,71084; 65,431; -39,6486; 
4,69745; 3,73854; 65,0324; -40,0876; 
4,73498; 3,76652; 64,6293; -40,534; 
4,77278; 3,79481; 64,2217; -40,9883; 
4,81087; 3,82341; 63,8095; -41,4506; 
4,84925; 3,85231; 63,3926; -41,9211; 
4,88792; 3,88154; 62,971; -42,4001; 
4,92688; 3,91109; 62,5446; -42,8878; 
4,96614; 3,94096; 62,1132; -43,3846; 
5,00571; 3,97117; 61,6769; -43,8906; 
5,04557; 4,00172; 61,2354; -44,4062; 
5,08574; 4,03262; 60,7887; -44,9316; 
5,12622; 4,06388; 60,3367; -45,4672; 
5,16702; 4,09549; 59,8793; -46,0133; 
5,20813; 4,12748; 59,4164; -46,5701; 
5,24957; 4,15984; 58,9479; -47,1382; 
5,29133; 4,19258; 58,4736; -47,7178; 
5,33342; 4,22571; 57,9935; -48,3092; 
5,37585; 4,25925; 57,5074; -48,913; 
5,41861; 4,29319; 57,0152; -49,5295; 
5,46171; 4,32755; 56,5168; -50,1592; 
5,50516; 4,36233; 56,012; -50,8024; 
5,54896; 4,39755; 55,5007; -51,4597; 
5,59311; 4,43321; 54,9827; -52,1316; 
5,63763; 4,46933; 54,458; -52,8186; 
5,6825; 4,50591; 53,9263; -53,5212; 
5,72775; 4,54297; 53,3875; -54,2401; 
5,77336; 4,58052; 52,8414; -54,9757; 
5,81936; 4,61856; 52,2879; -55,7288; 
5,86574; 4,65711; 51,7268; -56,4999; 
5,9125; 4,69619; 51,1579; -57,2898; 
5,95966; 4,7358; 50,5809; -58,0993; 
6,00722; 4,77597; 49,9958; -58,929; 
6,05518; 4,81669; 49,4023; -59,7798; 
6,10356; 4,858; 48,8002; -60,6526; 
6,15235; 4,89989; 48,1892; -61,5482; 
6,20156; 4,9424; 47,5691; -62,4675; 
6,2512; 4,98553; 46,9397; -63,4117; 
6,30127; 5,02931; 46,3008; -64,3817; 
6,35178; 5,07375; 45,652; -65,3787; 
6,40275; 5,11887; 44,9931; -66,4038; 
6,45416; 5,16469; 44,3238; -67,4583; 
6,50604; 5,21123; 43,6439; -68,5435; 
6,55839; 5,25851; 42,9529; -69,6609; 
6,61122; 5,30656; 42,2505; -70,8119; 
6,66452; 5,35539; 41,5365; -71,9981; 
6,71833; 5,40504; 40,8104; -73,2212; 
6,77263; 5,45553; 40,072; -74,4831; 
6,82744; 5,50689; 39,3206; -75,7856; 
6,88277; 5,55914; 38,5561; -77,1309; 
6,93863; 5,61232; 37,7779; -78,521; 
6,99502; 5,66645; 36,9855; -79,9584; 
7,05196; 5,72158; 36,1785; -81,4455; 
7,10945; 5,77774; 35,3564; -82,9851; 
7,16752; 5,83496; 34,5187; -84,5801; 
7,22616; 5,89329; 33,6646; -86,2335; 
7,28539; 5,95276; 32,7938; -87,9487; 
7,34522; 6,01343; 31,9054; -89,7293; 
7,40566; 6,07533; 30,999; -91,5793; 
7,46673; 6,13852; 30,0736; -93,5028; 
7,52843; 6,20305; 29,1286; -95,5043; 
7,59079; 6,26898; 28,1633; -97,5889; 
7,65382; 6,33637; 27,1766; -99,7619; 
7,71752; 6,40528; 26,1677; -102,029; 
7,78193; 6,47578; 25,1357; -104,397; 
7,84705; 6,54795; 24,0794; -106,872; 
7,91289; 6,62186; 22,9978; -109,463; 
7,97949; 6,69759; 21,8897; -112,177; 
8,04685; 6,77525; 20,7538; -115,024; 
8,115; 6,85492; 19,5888; -118,013; 
8,18396; 6,93671; 18,3931; -121,157; 
8,25374; 7,02073; 17,1651; -124,467; 
8,32438; 7,10711; 15,9031; -127,957; 
8,39589; 7,19599; 14,6053; -131,642; 
8,46831; 7,2875; 13,2696; -135,539; 
8,54165; 7,38181; 11,8938; -139,668; 
8,61595; 7,47908; 10,4754; -144,05; 
8,69124; 7,57951; 9,01184; -148,708; 
8,76756; 7,68331; 7,50021; -153,671; 
8,84492; 7,79071; 5,9373; -158,969; 
8,92338; 7,90195; 4,31958; -164,638; 
9,00298; 8,01733; 2,64316; -170,719; 
9,08374; 8,13715; 0,90368; -177,257; 
9,16573; 8,26177; -0,903696; -184,308; 
9,249; 8,39157; -2,7844; -191,934; 
9,33358; 8,52701; -4,74454; -200,21; 
9,41956; 8,66859; -6,79104; -209,221; 
9,50698; 8,81687; -8,93175; -219,071; 
9,59592; 8,97251; -11,1757; -229,884; 
9,68646; 9,13627; -13,5331; -241,808; 
9,77867; 9,30903; -16,0161; -255,025; 
9,87267; 9,49181; -18,6387; -269,758; 
9,96855; 9,68582; -21,4173; -286,284; 
10,0664; 9,8925; -24,3715; -304,953; 
10,1664; 10,1136; -27,5249; -326,21; 
10,2688; 10,3512; -30,9062; -350,636; 
10,3735; 10,608; -34,5507; -378,998; 
10,481; 10,8872; -38,5027; -412,332; 
10,5914; 11,193; -42,8186; -452,072; 
10,705; 11,5309; -47,5721; -500,265; 
10,8221; 11,9083; -52,8619; -559,931; 
10,9433; 12,3353; -58,824; -635,723; 
11,069; 12,8266; -65,6545; -735,208; 
11,2001; 13,4046; -73,6493; -871,556; 
11,3375; 14,1052; -83,2881; -1069,92; 
11,4828; 14,9931; -95,425; -1385,07; 
11,6384; 16,2017; -111,82; -1962,98; 
11,809; 18,0855; -137,136; -3363,31; 
12,0068; 22,3109; -193,199; -10980,2; 
12,3648; 187,136; -2342,24; -4,23997e+07; 
4,97459e+12; 4,10758e+29; -5,34848e+30; -3,64941e+62; 
2,72899e+232; -nan(ind); -inf; -inf; 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
-nan(ind); -nan(ind); -nan(ind); -nan(ind); 
