0.265168;0.185978
0.264168;0.184978
0.263168;0.183978
0.262168;0.182978
0.261168;0.181978
0.260168;0.180978
0.259168;0.179978
0.258168;0.178978
0.257168;0.177978
0.256168;0.176978
0.255168;0.175978
0.254168;0.174978
0.253168;0.173978
0.252168;0.172978
0.251168;0.171978
0.250168;0.170978
0.249168;0.169978
0.248168;0.168978
0.247168;0.167978
0.246168;0.166978
0.245168;0.165978
0.244168;0.164978
0.243168;0.163978
0.242168;0.162978
0.241168;0.161978
0.240168;0.160978
0.239168;0.159978
0.238168;0.158978
0.237168;0.157978
0.236168;0.156978
0.235168;0.155978
0.234168;0.154978
0.233168;0.153978
0.232168;0.152978
0.231168;0.151978
0.230168;0.150978
0.229168;0.149978
0.228168;0.148978
0.227168;0.147978
0.226168;0.146978
0.225168;0.145978
0.224168;0.144978
0.223168;0.143978
0.222168;0.142978
0.221168;0.141978
0.220168;0.140978
0.219168;0.139978
0.218168;0.138978
0.217168;0.137978
0.216168;0.136978
0.215168;0.135978
0.214168;0.134978
0.213168;0.133978
0.212168;0.132978
0.211168;0.131978
0.210168;0.130978
0.209168;0.129978
0.208168;0.128978
0.207168;0.127978
0.206168;0.126978
0.205168;0.125978
0.204168;0.124978
0.203168;0.123978
0.202168;0.122978
0.201168;0.121978
0.200168;0.120978
0.199168;0.119978
0.198168;0.118978
0.197168;0.117978
0.196168;0.116978
0.195168;0.115978
0.194168;0.114978
0.193168;0.113978
0.192168;0.112978
0.191168;0.111978
0.190168;0.110978
0.189168;0.109978
0.188168;0.108978
0.187168;0.107978
0.186168;0.106978
0.185168;0.105978
0.184168;0.104978
0.183168;0.103978
0.182168;0.102978
0.181168;0.101978
0.180168;0.100978
0.179168;0.099978
0.178168;0.098978
0.177168;0.097978
0.176168;0.096978
0.175168;0.095978
0.174168;0.094978
0.173168;0.093978
0.172168;0.092978
0.171168;0.091978
0.170168;0.090978
0.169168;0.089978
0.168168;0.088978
0.167168;0.087978
0.166168;0.086978
0.165168;0.085978
0.164168;0.084978
0.163168;0.083978
0.162168;0.082978
0.161168;0.081978
0.160168;0.080978
0.159168;0.079978
0.158168;0.078978
0.157168;0.077978
0.156168;0.076978
0.155168;0.075978
0.154168;0.074978
0.153168;0.073978
0.152168;0.072978
0.151168;0.071978
0.150168;0.070978
0.149168;0.069978
0.148168;0.068978
0.147168;0.067978
0.146168;0.066978
0.145168;0.065978
0.144168;0.064978
0.143168;0.063978
0.142168;0.062978
0.141168;0.061978
0.140168;0.060978
0.139168;0.059978
0.138168;0.058978
0.137168;0.057978
0.136168;0.056978
0.135168;0.055978
0.134168;0.054978
0.133168;0.053978
0.132168;0.052978
0.131168;0.051978
0.130168;0.050978
0.129168;0.049978
0.128168;0.048978
0.127168;0.047978
0.126168;0.046978
0.125168;0.045978
0.124168;0.044978
0.123168;0.043978
0.122168;0.042978
0.121168;0.041978
0.120168;0.040978
0.119168;0.039978
0.118168;0.038978
0.117168;0.037978
0.116168;0.036978
0.115168;0.035978
0.114168;0.034978
0.113168;0.033978
0.112168;0.032978
0.111168;0.031978
0.110168;0.030978
0.109168;0.029978
0.108168;0.028978
0.107168;0.027978
0.106168;0.026978
0.105168;0.025978
0.104168;0.024978
0.103168;0.023978
0.102168;0.022978
0.101168;0.021978
0.100168;0.020978
0.099168;0.019978
0.098168;0.018978
0.097168;0.017978
0.096168;0.016978
0.095168;0.015978
0.094168;0.014978
0.093168;0.013978
0.092168;0.012978
0.091168;0.011978
0.090168;0.010978
0.089168;0.009978
0.088168;0.008978
0.087168;0.007978
0.086168;0.006978
0.085168;0.005978
0.084168;0.004978
0.083168;0.003978
0.082168;0.002978
0.081168;0.001978
0.080168;0.000978
0.079168;-2.2e-05
0.078168;-2.2e-05
0.077168;-2.2e-05
0.076168;-2.2e-05
0.075168;-2.2e-05
0.074168;-2.2e-05
0.073168;-2.2e-05
0.072168;-2.2e-05
0.071168;-2.2e-05
0.070168;-2.2e-05
0.069168;-2.2e-05
0.068168;-2.2e-05
0.067168;-2.2e-05
0.066168;-2.2e-05
0.065168;-2.2e-05
0.064168;-2.2e-05
0.063168;-2.2e-05
0.062168;-2.2e-05
0.061168;-2.2e-05
0.060168;-2.2e-05
0.059168;-2.2e-05
0.058168;-2.2e-05
0.057168;-2.2e-05
0.056168;-2.2e-05
0.055168;-2.2e-05
0.054168;-2.2e-05
0.053168;-2.2e-05
0.052168;-2.2e-05
0.051168;-2.2e-05
0.050168;-2.2e-05
0.049168;-2.2e-05
0.048168;-2.2e-05
0.047168;-2.2e-05
0.046168;-2.2e-05
0.045168;-2.2e-05
0.044168;-2.2e-05
0.043168;-2.2e-05
0.042168;-2.2e-05
0.041168;-2.2e-05
0.040168;-2.2e-05
0.039168;-2.2e-05
0.038168;-2.2e-05
0.037168;-2.2e-05
0.036168;-2.2e-05
0.035168;-2.2e-05
0.034168;-2.2e-05
0.033168;-2.2e-05
0.032168;-2.2e-05
0.031168;-2.2e-05
0.030168;-2.2e-05
0.029168;-2.2e-05
0.028168;-2.2e-05
0.027168;-2.2e-05
0.026168;-2.2e-05
0.025168;-2.2e-05
0.024168;-2.2e-05
0.023168;-2.2e-05
0.022168;-2.2e-05
0.021168;-2.2e-05
0.020168;-2.2e-05
0.019168;-2.2e-05
0.018168;-2.2e-05
0.017168;-2.2e-05
0.016168;-2.2e-05
0.015168;-2.2e-05
0.014168;-2.2e-05
0.013168;-2.2e-05
0.012168;-2.2e-05
0.011168;-2.2e-05
0.010168;-2.2e-05
0.009168;-2.2e-05
0.008168;-2.2e-05
0.007168;-2.2e-05
0.006168;-2.2e-05
0.005168;-2.2e-05
0.004168;-2.2e-05
0.003168;-2.2e-05
0.002168;-2.2e-05
0.001168;-2.2e-05
0.000168;-2.2e-05
