10.6045;-0.740877
6.84707;3.95572
-5.87073;3.17522
-10.2031;8.7993
-5.45093;16.6508
-2.57376;20.0782
-5.18033;14.3318
-9.06375;5.73806
-6.74752;-3.66849
17.5956;-23.3347
36.7367;-18.7929
53.0694;-17.8619
82.7762;-38.7006
75.9506;-103.132
82.6582;-97.1777
84.4977;-52.1083
39.7589;-3.54926
-46.0468;16.5759
-96.7342;67.5227
-103.491;146.334
-126.428;199.758
-224.163;229.828
-212.15;186.229
-118.782;122.026
-66.1018;78.2278
-34.1639;32.7225
-12.2583;19.0688
-6.80265;9.41534
-2.29585;6.90304
-1.05953;4.81023
-0.023075;4.10247
0.406714;3.58379
0.67726;3.30913
0.84825;3.16631
0.919536;3.07162
0.965088;3.03934
0.980196;3.01786
0.990476;3.01023
0.994652;3.00519
0.997184;3.00277
0.998605;3.00148
0.999259;3.00068
0.999667;3.00037
0.999817;3.00017
0.999912;3.00009
0.999952;3.00005
0.999975;3.00002
0.999987;3.00001
0.999993;3.00001
0.999997;3
0.999998;3
0.999999;3
1;3
1;3
1;3
