-6.05901;-2.47631;0.999999;3;6.83538e-13;2;134;1;3;3.57666e-14;2;44;0.999999;3;3.05081e-11;2;300;300
5.6773;-7.77871;1;3;7.80446e-13;2;155;1;3;4.48359e-14;2;49;1;3;7.39997e-12;2;305;305
-8.12622;8.64815;0.999999;3;7.13125e-13;2;155;1;3;3.65141e-14;2;49;0.999998;3;4.67385e-12;2;304;304
-7.32271;6.22953;0.999999;3;6.64523e-13;2;153;1;3;2.56375e-14;2;49;0.999998;3;7.90137e-12;2;300;300
-2.84789;1.86295;0.999999;3;6.99192e-13;2;139;1;3;4.37248e-14;2;45;0.999998;3;2.56792e-11;2;284;284
-8.01558;-5.37916;0.999999;3;7.36353e-13;2;125;1;3;2.72438e-14;2;42;0.999999;3;3.16927e-11;2;306;306
-0.382462;-5.27665;1;3;6.78765e-13;2;148;1;3;2.70522e-14;2;48;1;3;2.11697e-11;2;299;299
3.13755;-8.13302;1;3;7.10301e-13;2;154;1;3;3.73941e-14;2;49;1;3;1.16605e-11;2;305;305
6.09461;-8.20771;1;3;7.03285e-13;2;156;1;3;2.29456e-14;2;50;1;3;7.00619e-12;2;306;306
-8.26296;-3.86709;0.999999;3;6.74265e-13;2;138;1;3;3.87131e-14;2;45;0.999999;3;3.02654e-11;2;305;305
-0.844201;-4.24036;1;3;7.82468e-13;2;145;1;3;3.65262e-14;2;47;1;3;2.26122e-11;2;297;297
3.85574;-4.82384;1;3;7.01135e-13;2;152;1;3;4.80011e-14;2;48;1;3;8.02182e-12;2;299;299
-9.67757;2.8616;0.999999;3;6.8282e-13;2;152;1;3;2.67289e-14;2;49;0.999998;3;1.66285e-11;2;304;304
-7.93458;-9.87691;1;3;7.85866e-13;2;142;1;3;2.24793e-14;2;47;0.999999;3;2.99391e-11;2;311;311
0.149074;-3.11846;1;3;7.45612e-13;2;145;1;3;3.25206e-14;2;47;1;3;2.05287e-11;2;293;293
5.17608;-0.683388;1;3;7.14536e-13;2;149;1;3;3.37899e-14;2;47;1;3;3.46728e-12;2;291;291
-0.14149;-3.66701;1;3;6.64553e-13;2;146;1;3;3.65082e-14;2;47;1;3;2.08348e-11;2;295;295
3.94306;-0.032447;1;3;7.77199e-13;2;146;1;3;3.8127e-14;2;46;1;3;3.58962e-12;2;285;285
-2.96568;-6.99448;1;3;7.91125e-13;2;146;1;3;2.32616e-14;2;48;0.999999;3;2.55772e-11;2;304;304
-8.44366;-2.78797;0.999999;3;6.75744e-13;2;142;1;3;4.11162e-14;2;46;0.999998;3;3.00212e-11;2;304;304
-2.07782;6.17581;0.999999;3;6.89497e-13;2;147;1;3;4.17665e-14;2;46;0.999999;3;3.54892e-12;2;286;286
-6.0073;7.46664;0.999999;3;8.09316e-13;2;152;1;3;4.71982e-14;2;48;0.999998;3;4.52751e-12;2;299;299
0.622096;9.83047;0.999999;3;7.42039e-13;2;148;1;3;2.56461e-14;2;48;1;3;1.53462e-11;2;295;295
8.7618;4.41652;1;3;7.09854e-13;2;147;1;3;2.31358e-14;2;48;1;3;2.11095e-11;2;298;298
3.40096;-4.76092;1;3;7.83711e-13;2;151;1;3;4.46123e-14;2;48;1;3;9.5662e-12;2;298;298
-9.08918;-4.31123;0.999999;3;7.34241e-13;2;139;1;3;2.41514e-14;2;46;0.999999;3;2.86981e-11;2;307;307
-4.69069;-8.94849;1;3;6.90416e-13;2;147;1;3;2.57471e-14;2;48;0.999999;3;2.69117e-11;2;308;308
-2.15048;8.62056;0.999999;3;7.20816e-13;2;150;1;3;2.92137e-14;2;48;0.999999;3;5.25419e-12;2;294;294
8.11202;1.36685;1;3;7.16571e-13;2;150;1;3;3.43289e-14;2;48;1;3;1.12518e-11;2;296;296
8.26653;3.48203;1;3;6.57339e-13;2;148;1;3;2.45495e-14;2;48;1;3;1.90341e-11;2;296;296
-7.53099;5.05718;0.999999;3;6.89184e-13;2;152;1;3;5.00397e-14;2;48;0.999998;3;1.05368e-11;2;300;300
-5.49952;0.632785;0.999999;3;6.99379e-13;2;12;306;306
-5.79498;6.31566;0.999999;3;7.75828e-13;2;151;1;3;4.0491e-14;2;48;0.999998;3;6.18639e-12;2;297;297
4.92599;5.70499;1;3;7.65494e-13;2;131;1;3;4.56166e-14;2;43;1;3;2.92953e-11;2;288;288
7.93916;0.168429;1;3;7.24539e-13;2;151;1;3;3.93643e-14;2;48;1;3;7.24514e-12;2;297;297
2.90632;-7.06158;1;3;7.13204e-13;2;153;1;3;3.04553e-14;2;49;1;3;1.17426e-11;2;303;303
-9.96488;-7.31994;0.999999;3;7.56201e-13;2;125;1;3;2.84025e-14;2;42;0.999999;3;3.14798e-11;2;310;310
6.87991;-1.91416;1;3;7.16248e-13;2;152;1;3;3.20783e-14;2;48;1;3;3.6591e-12;2;297;297
-2.07787;-2.52727;1;3;7.04729e-13;2;138;1;3;3.92769e-14;2;45;0.999999;3;2.96929e-11;2;293;293
-2.30116;-7.87356;1;3;6.63293e-13;2;149;1;3;3.52381e-14;2;48;0.999999;3;2.40546e-11;2;305;305
-0.555314;3.27317;0.999999;3;7.38973e-13;2;135;1;3;3.15145e-14;2;44;0.999998;3;1.27799e-11;2;266;266
-5.98887;-4.82227;1;3;6.71044e-13;2;128;1;3;2.19372e-14;2;43;0.999999;3;3.12642e-11;2;303;303
-5.73293;4.45567;0.999999;3;7.75633e-13;2;149;1;3;3.02993e-14;2;48;0.999998;3;1.14265e-11;2;295;295
5.39105;-2.37284;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.3034e-15;2;37;1;3;5.31707e-13;2;126;126
-1.82193;1.20068;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.16764e-15;2;36;0.999999;3;4.58067e-12;2;120;120
-7.5119;5.77857;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.42836e-15;2;36;0.999999;3;1.29777e-12;2;128;128
8.12386;6.31988;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.4761e-15;2;41;1;3;3.94347e-12;2;127;127
9.45887;-8.16661;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.05062e-15;2;37;1;3;4.97408e-13;2;132;132
-5.61606;7.18931;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.48164e-15;2;44;0.999999;3;6.72047e-13;2;127;127
-5.24732;8.16862;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;9.60823e-15;2;38;0.999999;3;5.57391e-13;2;127;127
-8.82994;8.33494;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.14232e-15;2;55;0.999999;3;7.57131e-13;2;130;130
-1.63061;-5.51115;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.15406e-15;2;42;1;3;3.5312e-12;2;128;128
2.6693;-1.69983;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.09496e-15;2;38;1;3;1.05042e-12;2;124;124
7.39568;3.0209;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;2.55191e-15;2;46;1;3;2.10207e-12;2;126;126
-0.640171;8.03032;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.15646e-15;2;35;1;3;1.26107e-12;2;124;124
0.800786;6.51545;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.17438e-15;2;45;1;3;2.0701e-12;2;121;121
3.24406;-0.430579;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;9.15736e-15;2;49;1;3;6.37849e-13;2;122;122
0.270756;-5.5467;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.52011e-15;2;40;1;3;2.56142e-12;2;128;128
-4.78053;-9.70108;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.52359e-15;2;42;1;3;3.44216e-12;2;132;132
8.93348;9.91099;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;9.16131e-15;2;45;1;3;4.71086e-12;2;129;129
-8.62222;-9.14594;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.91964e-15;2;51;1;3;4.70901e-12;2;132;132
-8.69068;2.3573;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.7681e-15;2;40;0.999999;3;2.47589e-12;2;129;129
5.46516;7.78026;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.40549e-15;2;31;1;3;3.93328e-12;2;126;126
2.7369;-4.50128;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.2638e-15;2;36;1;3;1.52177e-12;2;127;127
-1.29654;1.21672;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;0.999999;3;4.59339e-12;2;119;119
5.81341;2.31722;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;1;3;2.0229e-12;2;123;123
7.68902;-5.23826;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.08473e-14;2;36;1;3;5.80289e-13;2;129;129
3.84523;-1.1226;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;1;3;5.39057e-13;2;124;124
-6.1828;6.31894;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.04655e-14;2;44;0.999999;3;9.68539e-13;2;127;127
-9.03678;7.80028;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;2.79413e-15;2;54;0.999999;3;8.58448e-13;2;130;130
0.399806;5.81611;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.71951e-15;2;35;1;3;1.70992e-12;2;119;119
5.86031;9.67463;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.6788e-15;2;37;1;3;3.68129e-12;2;128;128
3.05204;6.81227;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.38085e-15;2;39;1;3;4.44368e-12;2;122;122
4.54693;3.76212;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.41869e-15;2;39;1;3;3.20985e-12;2;121;121
9.58865;9.404;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.06836e-15;2;37;1;3;3.7281e-12;2;130;130
2.05564;8.20195;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.00887e-14;2;39;1;3;3.15076e-12;2;124;124
-4.77053;6.78381;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.45779e-15;2;46;0.999999;3;6.48266e-13;2;126;126
-9.46583;-7.3631;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.57561e-15;2;39;1;3;4.305e-12;2;132;132
7.55561;0.717106;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.28888e-15;2;62;1;3;1.23931e-12;2;126;126
-9.41106;-9.85003;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.916e-15;2;62;1;3;4.16288e-12;2;133;133
-7.22703;-0.785644;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.82914e-15;2;41;0.999999;3;4.04206e-12;2;128;128
-7.7731;1.02268;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.02231e-14;2;40;0.999999;3;3.33038e-12;2;128;128
3.37509;-0.331038;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.02419e-15;2;34;1;3;5.79744e-13;2;122;122
-3.55278;-9.23477;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.63297e-15;2;42;1;3;3.69518e-12;2;131;131
2.94828;3.35596;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.90187e-15;2;38;1;3;3.31665e-12;2;116;116
0.779269;9.22526;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.59358e-15;2;45;1;3;2.41639e-12;2;125;125
7.75353;4.88838;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.78704e-15;2;41;1;3;3.5571e-12;2;126;126
8.56212;0.9615;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.76083e-15;2;36;1;3;1.45197e-12;2;127;127
-7.33233;4.98664;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.80212e-15;2;36;0.999999;3;1.43749e-12;2;128;128
8.15807;-3.9777;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.19596e-15;2;29;1;3;4.75088e-13;2;129;129
-1.34982;1.97744;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.53726e-15;2;39;0.999999;3;4.11533e-12;2;118;118
-1.25004;2.9563;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.46624e-15;2;38;0.999999;3;2.66531e-12;2;117;117
-3.02432;-1.87408;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.26822e-15;2;49;1;3;4.70917e-12;2;125;125
6.81189;-8.82108;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.49295e-15;2;60;1;3;9.05377e-13;2;131;131
-3.45324;-6.41084;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;2.79318e-15;2;42;1;3;4.16535e-12;2;129;129
-7.63454;-1.15738;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.20822e-15;2;41;0.999999;3;3.54393e-12;2;129;129
-7.31803;1.37038;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.34282e-15;2;40;0.999999;3;2.86749e-12;2;128;128
-5.51266;-9.68602;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;2.64042e-15;2;42;1;3;3.69949e-12;2;132;132
5.02367;7.26157;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.28276e-15;2;31;1;3;4.07878e-12;2;125;125
-4.05497;6.50719;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;0.999999;3;6.26287e-13;2;125;125
-4.98199;-8.90736;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;2.89874e-15;2;42;1;3;4.15072e-12;2;131;131
-8.33506;1.72888;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.19534e-15;2;40;0.999999;3;2.55797e-12;2;129;129
7.02829;-5.69672;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;1;3;6.6691e-13;2;129;129
4.8799;6.56302;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.35705e-15;2;40;1;3;4.25099e-12;2;124;124
3.8426;6.71784;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.79354e-15;2;48;1;3;4.27241e-12;2;123;123
4.8353;1.25647;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.36414e-15;2;64;1;3;1.00219e-12;2;122;122
-3.85197;-2.32336;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.02043e-14;2;42;1;3;4.76482e-12;2;126;126
-6.17098;-0.634152;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.82163e-15;2;41;0.999999;3;4.20931e-12;2;127;127
-4.02407;6.15851;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;0.999999;3;6.48772e-13;2;125;125
-1.31013;9.22939;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.11825e-15;2;45;1;3;1.07953e-12;2;126;126
2.5773;2.44271;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.57055e-15;2;36;1;3;1.18476e-12;2;115;115
-9.0797;-6.08034;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.12702e-15;2;36;0.999999;3;4.7054e-12;2;131;131
-6.8538;9.87264;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.77716e-15;2;54;0.999999;3;5.35436e-13;2;129;129
-7.17556;-8.56622;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.63698e-15;2;38;1;3;3.88e-12;2;132;132
9.37954;-7.83081;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.04638e-15;2;37;1;3;6.02406e-13;2;131;131
-9.99091;-7.77132;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.08174e-14;2;44;0.999999;3;4.69947e-12;2;132;132
-8.91933;9.9438;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;0.999999;3;5.18311e-13;2;131;131
9.6566;9.16056;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;2.9182e-15;2;38;1;3;4.70586e-12;2;129;129
-8.09548;-0.753521;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.66475e-15;2;62;0.999999;3;3.59536e-12;2;129;129
4.61111;8.92288;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.14391e-15;2;37;1;3;4.20943e-12;2;126;126
3.72254;0.716283;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;1;3;4.91861e-13;2;121;121
-9.59581;3.53105;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.20911e-15;2;47;0.999999;3;2.45838e-12;2;129;129
7.95027;-9.82228;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.19434e-15;2;83;1;3;7.73188e-13;2;132;132
1.05155;9.80065;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.39637e-15;2;39;1;3;2.39312e-12;2;126;126
-6.80391;-1.25119;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.57007e-15;2;40;0.999999;3;4.04845e-12;2;128;128
-0.691926;6.88773;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.51144e-15;2;44;1;3;1.05938e-12;2;122;122
-8.2041;4.5654;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;9.54792e-15;2;48;0.999999;3;1.96553e-12;2;128;128
6.03163;8.08954;-nan(ind);-nan(ind);-nan(ind);2;10001;nan;nan;nan;2;10001;1;3;4.71313e-12;2;126;126
7.87277;7.85626;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.54882e-15;2;37;1;3;3.80824e-12;2;128;128
1.73624;-2.43639;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.19545e-15;2;43;1;3;2.01968e-12;2;124;124
-3.74137;-1.14209;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;1.03822e-14;2;52;0.999999;3;4.69099e-12;2;125;125
-1.74449;-5.68811;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;3.43903e-15;2;42;1;3;3.71464e-12;2;128;128
-5.06934;1.18395;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.83329e-15;2;41;0.999999;3;3.81368e-12;2;125;125
-6.31963;0.398695;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;9.34541e-15;2;41;0.999999;3;3.59497e-12;2;127;127
-2.28258;-3.01026;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;9.39248e-15;2;39;1;3;4.01126e-12;2;126;126
3.47389;-5.5874;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.32249e-15;2;36;1;3;1.40633e-12;2;128;128
-7.7619;-5.83013;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;7.64764e-15;2;38;1;3;3.96557e-12;2;131;131
3.36112;1.91769;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.09933e-15;2;42;1;3;1.05041e-12;2;118;118
2.34854;6.36044;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;6.53467e-15;2;50;1;3;3.73762e-12;2;121;121
-7.13424;9.44333;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.5971e-15;2;36;0.999999;3;5.65602e-13;2;129;129
0.159192;8.67744;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;5.02654e-15;2;53;1;3;1.67032e-12;2;125;125
-0.898744;5.29671;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;4.72162e-15;2;37;1;3;4.51011e-13;2;120;120
-7.57963;6.37408;-nan(ind);-nan(ind);-nan(ind);2;10001;1;3;8.99879e-15;2;49;0.999999;3;1.18573e-12;2;128;128
7.41956;-9.51117;1;3;2.42839e-14;78;0;1;3;7.46099e-25;78;0;1;3;1.13596e-28;17;0;0
3.71499;0.984257;1;3;7.30368e-14;81;0;1;3;1.78781e-24;78;0;1;3;7.88861e-31;98;0;0
-8.17001;8.6981;1;3;2.87851e-14;81;0;1;3;2.67419e-23;78;0;1;3;2.91879e-29;17;0;0
1.04079;-1.82823;1;3;5.19864e-15;78;0;1;3;5.17019e-26;78;0;1;3;2.52435e-29;17;0;0
-2.72039;4.74051;1;3;8.07629e-15;78;0;1;3;1.52774e-24;78;0;1;3;3.15544e-30;98;0;0
-4.27632;-5.58372;1;3;1.5576e-18;78;0;1;3;5.11182e-28;78;0;1;3;2.68213e-28;17;0;0
5.60067;-3.59693;1;3;9.17466e-14;81;0;1;3;2.58494e-24;78;0;1;3;2.05104e-29;17;0;0
